"Occurrences","lex","Lexeme","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
22,"CBW</","שָׁבוּעַ ",,,,,,,,,,,,,,,,,
29,"CBW<H/","שְׁבוּעָה ",,,,,,,,,,,,,,,,,
1,"CBWR/","שָׁבוּר ",,,,,,,,,,,,,,,,,
28,"CBWT/","שְׁבוּת ",,,,,,,,,,,,,,,,,
3,"CBX=[","שׁבח II",,,,,,,,,,,,,,,,,
8,"CBX[","שׁבח I",,,,,,,,,,,,,,,,,
190,"CBV/","שֵׁבֶט I","stav, stamme",,,,,,,,,,,,,,,,
1,"CBV=/","שְׁבָט II",,,,,,,,,,,,,,,,,
48,"CBJ/","שְׁבִי I",,,,,,,,,,,,,,,,,
1,"CBJ=/","שֹׁבִי II",,,,,,,,,,,,,,,,,
2,"CBJ==/","שֹׁבָי III",,,,,,,,,,,,,,,,,
1,"CBJB/","שָׁבִיב ",,,,,,,,,,,,,,,,,
1,"CBJH/","שְׁבִיָּה I",,,,,,,,,,,,,,,,,
9,"CBJH=/","שִׁבְיָה II",,,,,,,,,,,,,,,,,
2,"CBJL/","שְׁבִיל ",,,,,,,,,,,,,,,,,
1,"CBJS/","שָׁבִיס ",,,,,,,,,,,,,,,,,
98,"CBJ<J/","שְׁבִיעִי ","syvende",,,,,,,,,,,,,,,,
4,"CBJT/","שְׁבִית ","fangenskab",,,,,,,,,,,,,,,,
16,"FBKH/","שְׂבָכָה ",,,,,,,,,,,,,,,,,
1,"CBL/","שֹׁבֶל ",,,,,,,,,,,,,,,,,
1,"CBLWL/","שַׁבְּלוּל ",,,,,,,,,,,,,,,,,
16,"CBLT/","שִׁבֹּלֶת I",,,,,,,,,,,,,,,,,
3,"CBLT=/","שִׁבֹּלֶת II",,,,,,,,,,,,,,,,,
1,"FBM/","שְׂבָם ",,,,,,,,,,,,,,,,,
5,"FBMH/","שִׂבְמָה ",,,,,,,,,,,,,,,,,
7,"CBN>/","שֶׁבְנָא ",,,,,,,,,,,,,,,,,
2,"CBNH/","שֶׁבְנָה ",,,,,,,,,,,,,,,,,
6,"CBNJH/","שְׁבַנְיָה ",,,,,,,,,,,,,,,,,
1,"CBNJHW/","שְׁבַנְיָהוּ ",,,,,,,,,,,,,,,,,
490,"CB</","שֶׁבַע I","syv",,,,,,,,,,,,,,,,
9,"CB<=/","שֶׁבַע II",,,,,,,,,,,,,,,,,
35,"CB<==/","שֶׁבַע III",,,,,,,,,,,,,,,,,
185,"CB<[","שׁבע ",,,"sværge",,,,"sværge",,,,,,,,,,
8,"FB</","שֹׂבַע I",,,,,,,,,,,,,,,,,
10,"FB<=/","שָׂבֵעַ II",,,,,,,,,,,,,,,,,
8,"FB<==/","שָׂבָע III",,,,,,,,,,,,,,,,,
97,"FB<[","שׂבע ",,"være mæt, være tilfreds",,,,,,,,,,,,,,,
1,"CB<H/","שִׁבְעָה ",,,,,,,,,,,,,,,,,
6,"FB<H/","שִׂבְעָה I",,,,,,,,,,,,,,,,,
1,"FB<H=/","שָׂבְעָה II",,,,,,,,,,,,,,,,,
1,"CB<NH/","שִׁבְעָנָה ",,,,,,,,,,,,,,,,,
1,"CBY/","שָׁבָץ ",,,,,,,,,,,,,,,,,
2,"CBY[","שׁבץ ",,,,,,,,,,,,,,,,,
43,"CBR/","שֶׁבֶר I",,,,,,,,,,,,,,,,,
9,"CBR=/","שֶׁבֶר II",,,,,,,,,,,,,,,,,
1,"CBR==/","שֵׁבֶר III",,,,,,,,,,,,,,,,,
1,"CBR===/","שֶׁבֶר IV",,,,,,,,,,,,,,,,,
21,"CBR=[","שׁבר II",,,,,,,,,,,,,,,,,
147,"CBR[","שׁבר I",,"brække","brækkes","smadre, knuse i småstumper",,,,,,,,,,,,,
2,"FBR/","שֵׂבֶר ",,,,,,,,,,,,,,,,,
8,"FBR[","שׂבר ",,,,,,,,,,,,,,,,,
2,"CBRWN/","שִׁבָּרֹון ",,,,,,,,,,,,,,,,,
1,"CBRJM/","שְׁבָרִים ",,,,,,,,,,,,,,,,,
111,"CBT/","שַׁבָּת I",,,,,,,,,,,,,,,,,
9,"CBT=/","שֶׁבֶת II","sygeorlov, inaktivitet for at komme til kræfter",,,,,,,,,,,,,,,,
71,"CBT[","שׁבת ",,"hvile, holde hvilepause, overholde sabbaten",,,,,"bringe til ophør",,,,,,,,,,
11,"CBTWN/","שַׁבָּתֹון ",,,,,,,,,,,,,,,,,
3,"CBTJ/","שַׁבְּתַי ",,,,,,,,,,,,,,,,,
2,"FG>[","שׂגא ",,,,,,,,,,,,,,,,,
20,"FGB[","שׂגב ",,,,,,,,,,,,,,,,,
4,"CGG[","שׁגג ",,,,,,,,,,,,,,,,,
19,"CGGH/","שְׁגָגָה ",,,,,,,,,,,,,,,,,
1,"CGH/","שָׁגֵה ",,,,,,,,,,,,,,,,,
21,"CGH[","שׁגה ",,,,,,,,,,,,,,,,,
4,"FGH[","שׂגה ",,,,,,,,,,,,,,,,,
3,"FGWB/","שְׂגוּב ",,,,,,,,,,,,,,,,,
3,"CGX[","שׁגח ",,,,,,,,,,,,,,,,,
2,"FGJ>/","שַׂגִּיא ",,,,,,,,,,,,,,,,,
1,"CGJ>H/","שְׁגִיאָה ",,,,,,,,,,,,,,,,,
2,"CGJWN/","שִׁגָּיֹון ",,,,,,,,,,,,,,,,,
2,"CGL/","שֵׁגַל ",,,,,,,,,,,,,,,,,
7,"CG<[","שׁגע ",,,,,,,,,,,,,,,,,
3,"CG<WN/","שִׁגָּעֹון ",,,,,,,,,,,,,,,,,
5,"CGR/","שֶׁגֶר ",,,,,,,,,,,,,,,,,
25,"CD/","שֹׁד I",,,,,,,,,,,,,,,,,
21,"CD=/","שַׁד II","bryst",,,,,,,,,,,,,,,,
2,"CD==/","שֵׁד III",,,,,,,,,,,,,,,,,
3,"CD===/","שֹׁד IV",,,,,,,,,,,,,,,,,
58,"CDD[","שׁדד ",,,,,,,,,,,,,,,,,
3,"FDD[","שׂדד ",,,,,,,,,,,,,,,,,
2,"CDH/","שִׁדָּה ",,,,,,,,,,,,,,,,,
320,"FDH/","שָׂדֶה ","åben mark",,,,,,,,,,,,,,,,
1,"CDWN/","שַׁדּוּן ",,,,,,,,,,,,,,,,,
48,"CDJ/","שַׁדַּי ","Sadaj, Den Almægtige",,,,,,,,,,,,,,,,
13,"FDJ/","שָׂדַי ","det åbne land",,,,,,,,,,,,,,,,
5,"CDJ>WR/","שְׁדֵיאוּר ",,,,,,,,,,,,,,,,,
3,"FDJM/","שִׂדִּים ",,,,,,,,,,,,,,,,,
6,"CDMH/","שְׁדֵמָה ",,,,,,,,,,,,,,,,,
3,"CDP[","שׁדף ",,,,,,,,,,,,,,,,,
1,"CDPH/","שְׁדֵפָה ",,,,,,,,,,,,,,,,,
5,"CDPWN/","שִׁדָּפֹון ",,,,,,,,,,,,,,,,,
4,"FDRH/","שְׂדֵרָה ",,,,,,,,,,,,,,,,,
1,"CDRK/","שַׁדְרַךְ ",,,,,,,,,,,,,,,,,
47,"FH/","שֶׂה ","lam, ung ged",,,,,,,,,,,,,,,,
1,"FHD/","שָׂהֵד ",,,,,,,,,,,,,,,,,
11,"CHM/","שֹׁהַם I",,,,,,,,,,,,,,,,,
1,"CHM=/","שֹׁהַם II",,,,,,,,,,,,,,,,,
3,"FHRNJM/","שַׂהֲרֹנִים ",,,,,,,,,,,,,,,,,
53,"CW>/","שָׁוְא I","det værdiløse, bedrag, forgæves",,,,,,,,,,,,,,,,
1,"CW>=/","שֹׁוא II",,,,,,,,,,,,,,,,,
2,"CW>==/","שְׁוָא III",,,,,,,,,,,,,,,,,
12,"CW>H/","שֹׁואָה ",,,,,,,,,,,,,,,,,
19,"CWB=[","שׁוב II",,"vende sig, vende tilbage",,,,,,,,,,,,,,,
1037,"CWB[","שׁוב I",,"vende, vende tilbage, gentage",,"bringe tilbage, forføre, genoprette",,,"bringe tilbage","blive bragt tilbage",,,,,,,,,
3,"CWB>L/","שׁוּבָאֵל ",,,,,,,,,,,,,,,,,
4,"CWBB/","שֹׁובֵב I",,,,,,,,,,,,,,,,,
3,"CWBB=/","שֹׁובָב II",,,,,,,,,,,,,,,,,
4,"CWBB==/","שֹׁובָב III",,,,,,,,,,,,,,,,,
1,"CWBH/","שׁוּבָה ",,,,,,,,,,,,,,,,,
2,"CWBK/","שֹׁובַךְ ",,,,,,,,,,,,,,,,,
