"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
2,"XKLJH/","חֲכַלְיָה ","ḥᵃxalyāʰ","Hacaliah",,,,,,,,,,,,,,,,
1,"XKLJLJ/","חַכְלִילִי ","ḥaxlîlî","dull",,,,,,,,,,,,,,,,
1,"XKLLWT/","חַכְלִלוּת ","ḥaxlilût","dullness",,,,,,,,,,,,,,,,
138,"XKM/","חָכָם ","ḥāxām","wise, skillful",,,,,,,,,,,,,,,,
27,"XKM[","חכם ","ḤXM",,"be wise, become wise, act wisely",,"make wise, teach wisdom","made wise","show oneself wise, deal wisely","make wise",,,,,,,,,,
149,"XKMH/","חָכְמָה ","ḥāxmāʰ","wisdom, skill, experience, shrewdness",,,,,,,,,,,,,,,,
2,"XKMWNJ/","חַכְמֹונִי ","ḥaxmônî","Hacmoni",,,,,,,,,,,,,,,,
4,"XKMWT/","חָכְמֹות ","ḥāxmôt","wisdom",,,,,,,,,,,,,,,,
7,"XL/","חֹל ","ḥōl","profane",,,,,,,,,,,,,,,,
1,"XL>[","חלא ","ḤLʔ",,"become sick",,,,,,,,,,,,,,,
5,"XL>H/","חֶלְאָה I","ḥelʔāʰ","rust",,,,,,,,,,,,,,,,
2,"XL>H=/","חֶלְאָה II","ḥelʔāʰ","Helah",,,,,,,,,,,,,,,,
44,"XLB/","חָלָב I","ḥālāv","milk",,,,,,,,,,,,,,,,
92,"XLB=/","חֵלֶב II","ḥēlev","fat; the best",,,,,,,,,,,,,,,,
1,"XLB==/","חֵלֶב III","ḥēlev","Heled",,,,,,,,,,,,,,,,
1,"XLBH/","חֶלְבָּה ","ḥelbāʰ","Helbah",,,,,,,,,,,,,,,,
1,"XLBWN/","חֶלְבֹּון ","ḥelbôn","Helbon",,,,,,,,,,,,,,,,
1,"XLBNH/","חֶלְבָּנָה ","ḥelbānāʰ","galbanum (a gum)",,,,,,,,,,,,,,,,
5,"XLD/","חֶלֶד I","ḥeled","duration of life; world",,,,,,,,,,,,,,,,
1,"XLD=/","חֹלֶד II","ḥōled","mole-rat?; weasel?",,,,,,,,,,,,,,,,
1,"XLD==/","חֵלֶד III","ḥēled","Heled",,,,,,,,,,,,,,,,
2,"XLDH/","חֻלְדָּה ","ḥuldāʰ","Huldah",,,,,,,,,,,,,,,,
2,"XLDJ/","חֶלְדַּי ","ḥelday","Heldai",,,,,,,,,,,,,,,,
14,"XLH/","חַלָּה ","ḥallāʰ","(ring-shaped) bread",,,,,,,,,,,,,,,,
75,"XLH[","חלה ","ḤLH",,"become weak, sick","be made sick","make sick; flatter a person","be made weak","make oneself sick","make weak, sick","be wounded",,,,,,,,,
65,"XLWM/","חֲלֹום ","ḥᵃlôm","dream",,,,,,,,,,,,,,,,
31,"XLWN/","חַלֹּון ","ḥallôn","window (-opening)",,,,,,,,,,,,,,,,
1,"XLWP/","חֲלֹוף ","ḥᵃlôf","(uncertain)",,,,,,,,,,,,,,,,
1,"XLWCH/","חֲלוּשָׁה ","ḥᵃlûšāʰ","defeat",,,,,,,,,,,,,,,,
3,"XLX/","חֲלַח ","ḥᵃlaḥ","Halah",,,,,,,,,,,,,,,,
1,"XLXWL/","חַלְחוּל ","ḥalḥûl","Halhul",,,,,,,,,,,,,,,,
4,"XLXLH/","חַלְחָלָה ","ḥalḥālāʰ","anguish",,,,,,,,,,,,,,,,
1,"XLV[","חלט ","ḤLṬ",,"accept (as convincing)",,,,,,,,,,,,,,,
24,"XLJ/","חֳלִי I","ḥᵒlî","illness, suffering",,,,,,,,,,,,,,,,
2,"XLJ=/","חֲלִי II","ḥᵃlî","ornament",,,,,,,,,,,,,,,,
1,"XLJ==/","חֲלִי III","ḥᵃlî","Hali",,,,,,,,,,,,,,,,
1,"XLJH/","חֶלְיָה ","ḥelyāʰ","ornament",,,,,,,,,,,,,,,,
6,"XLJL/","חָלִיל ","ḥālîl","flute, pipe",,,,,,,,,,,,,,,,
21,"XLJLH","חָלִילָה ","ḥālîlāʰ","far be it, may it not be",,,,,,,,,,,,,,,,
12,"XLJPH/","חֲלִיפָה ","ḥᵃlîfāʰ","change, relief",,,,,,,,,,,,,,,,
2,"XLJYH/","חֲלִיצָה ","ḥᵃlîṣāʰ","stripped off belongings",,,,,,,,,,,,,,,,
2,"XLKH/","חֵלְכָה ","ḥēlᵊxāʰ","(uncertain)",,,,,,,,,,,,,,,,
94,"XLL/","חָלָל ","ḥālāl","slain (n, adj), struck dead",,,,,,,,,,,,,,,,
1,"XLL==[","חלל III","ḤLL",,,,"play the flute",,,,,,,,,,,,,
7,"XLL=[","חלל II","ḤLL",,"be pierced",,"pierce","be pierced",,,,,,,,,,,,
134,"XLL[","חלל I","ḤLL",,,"be defiled","pollute, profane","be profaned",,"begin","be begun",,,,,,,,,
1,"XLM/","חֵלֶם ","ḥēlem","Heldai",,,,,,,,,,,,,,,,
29,"XLM[","חלם ","ḤLM",,"become strong; dream",,,,,"make strong",,,,,,,,,,
1,"XLMWT/","חַלָּמוּת ","ḥallāmût","marsh-mallow",,,,,,,,,,,,,,,,
5,"XLMJC/","חַלָּמִישׁ ","ḥallāmîš","flint",,,,,,,,,,,,,,,,
5,"XLN/","חֵלֹן I","ḥēlōn","Helon",,,,,,,,,,,,,,,,
3,"XLN=/","חֹלֹן II","ḥōlōn","Holon",,,,,,,,,,,,,,,,
2,"XLP/","חֵלֶף I","ḥēlef","exchange; in return for",,,,,,,,,,,,,,,,
1,"XLP=/","חֵלֶף II","ḥēlef","Heleph",,,,,,,,,,,,,,,,
2,"XLP=[","חלף II","ḤLF",,"pierce",,,,,,,,,,,,,,,
26,"XLP[","חלף I","ḤLF",,"pass by, follow each other",,"change",,,"replace, change",,,,,,,,,,
10,"XLY/","חֶלֶץ I","ḥeleṣ","loins",,,,,,,,,,,,,,,,
5,"XLY=/","חֶלֶץ II","ḥeleṣ","Helez",,,,,,,,,,,,,,,,
44,"XLY[","חלץ ","ḤLṢ",,"take off, ready for battle","be delivered; equip oneself","deliver; tear out, despoil",,,"make strong",,,,,,,,,,
66,"XLQ/","חֵלֶק I","ḥēleq","portion, share",,,,,,,,,,,,,,,,
12,"XLQ=/","חָלָק II","ḥālāq","smooth",,,,,,,,,,,,,,,,
1,"XLQ==/","חַלֻּק III","ḥalluq","smooth",,,,,,,,,,,,,,,,
1,"XLQ===/","חֵלֶק IV","ḥēleq","smoothness",,,,,,,,,,,,,,,,
2,"XLQ====/","חֵלֶק V","ḥēleq","Helek",,,,,,,,,,,,,,,,
9,"XLQ=[","חלק II","ḤLQ",,"be smooth, be slippery",,,,,"make smooth, flatter",,,,,,,,,,
56,"XLQ[","חלק I","ḤLQ",,"divide, apportion","be divided, divide oneself","scatter","be divided","divide among oneself","take part in dividing",,,,,,,,,,
23,"XLQH/","חֶלְקָה I","ḥelqāʰ","piece of land, plot of ground, field",,,,,,,,,,,,,,,,
2,"XLQH=/","חֶלְקָה II","ḥelqāʰ","smoothness",,,,,,,,,,,,,,,,
1,"XLQH==/","חֲלֻקָּה III","ḥᵃluqqāʰ","portion",,,,,,,,,,,,,,,,
1,"XLQJ/","חֶלְקִי I","ḥelqî","Helekite",,,,,,,,,,,,,,,,
1,"XLQJ=/","חֶלְקַי II","ḥelqay","Helkai",,,,,,,,,,,,,,,,
15,"XLQJH/","חִלְקִיָּה ","ḥilqiyyāʰ","Hilkiah",,,,,,,,,,,,,,,,
19,"XLQJHW/","חִלְקִיָּהוּ ","ḥilqiyyāhû","Hilkiah",,,,,,,,,,,,,,,,
4,"XLQLQWT/","חֲלַקְלַקֹּות ","ḥᵃlaqlaqqôt","slippery places; smoothness",,,,,,,,,,,,,,,,
2,"XLQT/","חֶלְקַת ","ḥelqat","Helkath",,,,,,,,,,,,,,,,
1,"XLQT_HYWRJM/","חֶלְקַת הַצּוּרִים ","ḥelqat haṣṣûrîm","Helkath Hazzurim",,,,,,,,,,,,,,,,
1,"XLC/","חַלָּשׁ ","ḥallāš","the weak",,,,,,,,,,,,,,,,
3,"XLC[","חלשׁ ","ḤLŠ",,"weaken; be prostrate",,,,,,,,,,,,,,,
4,"XM/","חֹם I","ḥōm","heat",,,,,,,,,,,,,,,,
4,"XM=/","חָם II","ḥām","father-in-law",,,,,,,,,,,,,,,,
2,"XM==/","חָם III","ḥām","hot, warm",,,,,,,,,,,,,,,,
16,"XM===/","חָם IV","ḥām","Ham",,,,,,,,,,,,,,,,
10,"XM>H/","חֶמְאָה ","ḥemʔāʰ","curdled milk",,,,,,,,,,,,,,,,
6,"XMD/","חֶמֶד ","ḥemed","desire, delight, beauty",,,,,,,,,,,,,,,,
21,"XMD[","חמד ","ḤMD",,"desire, take pleasure in","be desirable, delightful","desire greatly",,,,,,,,,,,,,
16,"XMDH/","חֶמְדָּה ","ḥemdāʰ","something desirable, excellent",,,,,,,,,,,,,,,,
9,"XMDWT/","חֲמֻדֹות ","ḥᵃmudôt","precious things",,,,,,,,,,,,,,,,
1,"XMDN/","חֶמְדָּן ","ḥemdān","Hemdan",,,,,,,,,,,,,,,,
125,"XMH/","חֵמָה I","ḥēmāʰ","heat; rage, wrath; poison",,,,,,,,,,,,,,,,
6,"XMH=/","חַמָּה II","ḥammāʰ","heat; sun",,,,,,,,,,,,,,,,
1,"XMW>L/","חַמּוּאֵל ","ḥammûʔēl","Hammuel",,,,,,,,,,,,,,,,
3,"XMWVL/","חֲמוּטַל ","ḥᵃmûṭal","Hamutal",,,,,,,,,,,,,,,,
3,"XMWL/","חָמוּל ","ḥāmûl","Hamul",,,,,,,,,,,,,,,,
1,"XMWLJ/","חָמוּלִי ","ḥāmûlî","Hamulite",,,,,,,,,,,,,,,,
2,"XMWN/","חַמֹּון ","ḥammôn","Hammon",,,,,,,,,,,,,,,,
1,"XMWY/","חָמוּץ I","ḥāmûṣ","bright red",,,,,,,,,,,,,,,,
1,"XMWY=/","חָמֹוץ II","ḥāmôṣ","oppressor",,,,,,,,,,,,,,,,
1,"XMWQ/","חַמּוּק ","ḥammûq","curve",,,,,,,,,,,,,,,,
96,"XMWR/","חֲמֹור I","ḥᵃmôr","(male) ass",,,,,,,,,,,,,,,,
13,"XMWR=/","חֲמֹור II","ḥᵃmôr","Hamor",,,,,,,,,,,,,,,,
11,"XMWT/","חָמֹות ","ḥāmôt","mother-in-law",,,,,,,,,,,,,,,,
1,"XMV/","חֹמֶט ","ḥōmeṭ","(reptile)",,,,,,,,,,,,,,,,
1,"XMVH/","חֻמְטָה ","ḥumṭāʰ","Humtah",,,,,,,,,,,,,,,,
1,"XMJY/","חָמִיץ ","ḥāmîṣ","sorrelfodder",,,,,,,,,,,,,,,,
34,"XMJCJ/","חֲמִישִׁי ","ḥᵃmîšî","fifth (ord); one-fifth (fract)",,,,,,,,,,,,,,,,
11,"XMJCJT/","חֲמִישִׁית ","ḥᵃmîšît","fifth part",,,,,,,,,,,,,,,,
40,"XML[","חמל ","ḤML",,"feel compassion for",,,,,,,,,,,,,,,
2,"XMLH/","חֶמְלָה I","ḥemlāʰ","compassion",,,,,,,,,,,,,,,,
1,"XMLH=/","חֻמְלָה II","ḥumlāʰ","compassion",,,,,,,,,,,,,,,,
27,"XMM[","חמם ","ḤMM",,"be warm, become warm, be hot","be inflamed","keep warm",,"warm oneself",,,,,,,,,,,
8,"XMN/","חַמָּן ","ḥammān","incense-altar",,,,,,,,,,,,,,,,
60,"XMS/","חָמָס ","ḥāmās","violence, wrong",,,,,,,,,,,,,,,,
8,"XMS[","חמס ","ḤMS",,"treat violently","suffer violence",,,,,,,,,,,,,,
11,"XMY/","חָמֵץ I","ḥāmēṣ","something leavened",,,,,,,,,,,,,,,,
6,"XMY=/","חֹמֶץ II","ḥōmeṣ","vinegar",,,,,,,,,,,,,,,,
1,"XMY=[","חמץ II","ḤMṢ",,"oppress",,,,,,,,,,,,,,,
6,"XMY[","חמץ I","ḤMṢ",,"be leavened, sour",,,,"be soured, be embittered","taste leavened, sour",,,,,,,,,,
2,"XMQ[","חמק ","ḤMQ",,"turn away",,,,"turn hither and thither",,,,,,,,,,,
18,"XMR/","חֹמֶר I","ḥōmer","mortar, cement; clay",,,,,,,,,,,,,,,,
15,"XMR=/","חֹמֶר II","ḥōmer","homer (dry measure)",,,,,,,,,,,,,,,,
3,"XMR==/","חֵמָר III","ḥēmār","bitumen, asphalt",,,,,,,,,,,,,,,,
1,"XMR===/","חֶמֶר IV","ḥemer","fermenting wine",,,,,,,,,,,,,,,,
1,"XMR=[","חמר II","ḤMR",,,,"be reddened",,,,,,,,,,,,,
5,"XMR[","חמר I","ḤMR",,"cover; foam",,"ferment",,,,,,,,,,,,,
1,"XMRN/","חַמְרָן ","ḥamrān","Hemdan",,,,,,,,,,,,,,,,
506,"XMC/","חָמֵשׁ I","ḥāmēš","five",,,,,,,,,,,,,,,,
4,"XMC=/","חֹמֶשׁ II","ḥōmeš","abdomen, belly",,,,,,,,,,,,,,,,
1,"XMC==/","חֹמֶשׁ III","ḥōmeš","fifth part?",,,,,,,,,,,,,,,,
5,"XMC[","חמשׁ ","ḤMŠ",,"be grouped (in fifties)",,"take a fifth",,,,,,,,,,,,,
3,"XMT/","חֵמֶת I","ḥēmet","waterskin",,,,,,,,,,,,,,,,
36,"XMT=/","חֲמָת II","ḥᵃmāt","Hamath",,,,,,,,,,,,,,,,
1,"XMT==/","חַמַּת III","ḥammat","Hammath",,,,,,,,,,,,,,,,
1,"XMT===/","חַמַּת IV","ḥammat","Hammath",,,,,,,,,,,,,,,,
1,"XMT_D>R/","חַמֹּת דֹּאר ","ḥammōt dōˀr","Hammoth Dor",,,,,,,,,,,,,,,,
1,"XMT_YWB>/","חֲמָת צֹובָא ","ḥᵃmāt ṣôvāˀ","Hamath Zobah",,,,,,,,,,,,,,,,
2,"XMTJ/","חֲמָתִי ","ḥᵃmātî","Hamathite",,,,,,,,,,,,,,,,
69,"XN/","חֵן I","ḥēn","favor, charm; grace",,,,,,,,,,,,,,,,
1,"XN=/","חֵן II","ḥēn","Hen",,,,,,,,,,,,,,,,
4,"XNDD/","חֵנָדָד ","ḥēnādād","Henadad",,,,,,,,,,,,,,,,
13,"XNH/","חַנָּה ","ḥannāʰ","Hannah",,,,,,,,,,,,,,,,
1,"XNH=[","חנה II","ḤNH",,,,"be gracious, have compassion",,,,,,,,,,,,,
143,"XNH[","חנה I","ḤNH",,"decline; encamp",,,,,,,,,,,,,,,
15,"XNWK/","חֲנֹוךְ I","ḥᵃnôx","Enoch; Hanoch",,,,,,,,,,,,,,,,
1,"XNWK=/","חֲנֹוךְ II","ḥᵃnôx","Enoch",,,,,,,,,,,,,,,,
13,"XNWN/","חַנּוּן I","ḥannûn","gracious, friendly, kind",,,,,,,,,,,,,,,,
11,"XNWN=/","חָנוּן II","ḥānûn","Hanun",,,,,,,,,,,,,,,,
1,"XNWT/","חָנוּת ","ḥānût","vault",,,,,,,,,,,,,,,,
4,"XNV[","חנט ","ḤNṬ",,"embalm; make red",,,,,,,,,,,,,,,
1,"XNVJM/","חֲנֻטִים ","ḥᵃnuṭîm","embalming",,,,,,,,,,,,,,,,
2,"XNJ>L/","חַנִּיאֵל ","ḥannîʔēl","Hanniel",,,,,,,,,,,,,,,,
1,"XNJK/","חָנִיךְ ","ḥānîx","follower",,,,,,,,,,,,,,,,
1,"XNJNH/","חֲנִינָה ","ḥᵃnînāʰ","grace, kindness",,,,,,,,,,,,,,,,
47,"XNJT/","חֲנִית ","ḥᵃnît","spear, javelin",,,,,,,,,,,,,,,,
5,"XNK[","חנך ","ḤNX",,"dedicate; train up",,,,,,,,,,,,,,,
8,"XNKH/","חֲנֻכָּה ","ḥᵃnukkāʰ","consecration, dedication; dedication-offering",,,,,,,,,,,,,,,,
1,"XNKJ/","חֲנֹכִי ","ḥᵃnōxî","Hanochite",,,,,,,,,,,,,,,,
32,"XNM","חִנָּם ","ḥinnām","in vain; without cause",,,,,,,,,,,,,,,,
4,"XNM>L/","חֲנַמְאֵל ","ḥᵃnamʔēl","Hanamel",,,,,,,,,,,,,,,,
1,"XNML/","חֲנָמַל ","ḥᵃnāmal","flood?; frost?",,,,,,,,,,,,,,,,
12,"XNN/","חָנָן ","ḥānān","Hanan",,,,,,,,,,,,,,,,
1,"XNN=[","חנן II","ḤNN",,"be loathsome",,,,,,,,,,,,,,,
77,"XNN[","חנן I","ḤNN",,"be gracious to, favor","be pitied","make gracious",,"implore favor or compassion",,"be shown favour",,,,,,,,,
4,"XNN>L/","חֲנַנְאֵל ","ḥᵃnanʔēl","Hananel",,,,,,,,,,,,,,,,
11,"XNNJ/","חֲנָנִי ","ḥᵃnānî","Hanani",,,,,,,,,,,,,,,,
25,"XNNJH/","חֲנַנְיָה ","ḥᵃnanyāʰ","Hananiah",,,,,,,,,,,,,,,,
3,"XNNJHW/","חֲנַנְיָהוּ ","ḥᵃnanyāhû","Hananiah",,,,,,,,,,,,,,,,
1,"XNS/","חָנֵס ","ḥānēs","Hanes",,,,,,,,,,,,,,,,
13,"XNP/","חָנֵף I","ḥānēf","godless",,,,,,,,,,,,,,,,
1,"XNP=/","חֹנֶף II","ḥōnef","impiousness",,,,,,,,,,,,,,,,
11,"XNP[","חנף ","ḤNF",,"be godless; be defiled",,,,,"pollute",,,,,,,,,,
1,"XNPH/","חֲנֻפָּה ","ḥᵃnuppāʰ","impiousness",,,,,,,,,,,,,,,,
2,"XNQ[","חנק ","ḤNQ",,,"strangle oneself","strangle",,,,,,,,,,,,,
1,"XNTN/","חַנָּתֹן ","ḥannātōn","Hannathon",,,,,,,,,,,,,,,,
245,"XSD/","חֶסֶד I","ḥesed","loyalty, kindness, devotion, steadfast love",,,,,,,,,,,,,,,,
2,"XSD=/","חֶסֶד II","ḥesed","shame",,,,,,,,,,,,,,,,
1,"XSD==/","חֶסֶד III","ḥesed","Ben-Hesed",,,,,,,,,,,,,,,,
1,"XSD=[","חסד II","ḤSD",,,,"put to shame, reproach",,,,,,,,,,,,,
2,"XSD[","חסד I","ḤSD",,,,,,"show oneself loyal",,,,,,,,,,,
1,"XSDJH/","חֲסַדְיָה ","ḥᵃsadyāʰ","Hasadiah",,,,,,,,,,,,,,,,
1,"XSH/","חֹסָה I","ḥōsāʰ","Hosah",,,,,,,,,,,,,,,,
4,"XSH=/","חֹסָה II","ḥōsāʰ","Hosah",,,,,,,,,,,,,,,,
37,"XSH[","חסה ","ḤSH",,"seek refuge",,,,,,,,,,,,,,,
1,"XSWT/","חָסוּת ","ḥāsût","refuge",,,,,,,,,,,,,,,,
32,"XSJD/","חָסִיד ","ḥāsîd","(one who is) faithful, devout; loyal, pious",,,,,,,,,,,,,,,,
6,"XSJDH/","חֲסִידָה ","ḥᵃsîdāʰ","stork",,,,,,,,,,,,,,,,
6,"XSJL/","חָסִיל ","ḥāsîl","locust",,,,,,,,,,,,,,,,
1,"XSJN/","חֲסִין ","ḥᵃsîn","strength?",,,,,,,,,,,,,,,,
1,"XSL[","חסל ","ḤSL",,"consume",,,,,,,,,,,,,,,
2,"XSM[","חסם ","ḤSM",,"muzzle, stop up",,,,,,,,,,,,,,,
2,"XSN/","חָסֹן I","ḥāsōn","strong",,,,,,,,,,,,,,,,
5,"XSN=/","חֹסֶן II","ḥōsen","store, wealth",,,,,,,,,,,,,,,,
1,"XSN[","חסן ","ḤSN",,,"be stored",,,,,,,,,,,,,,
1,"XSPS[","חספס ","ḤSFS",,,,,"crackle",,,,,,,,,,,,
16,"XSR/","חָסֵר I","ḥāsēr","(one who) lacks; lacking",,,,,,,,,,,,,,,,
2,"XSR=/","חֶסֶר II","ḥeser","lack",,,,,,,,,,,,,,,,
3,"XSR==/","חֹסֶר III","ḥōser","lack",,,,,,,,,,,,,,,,
24,"XSR[","חסר ","ḤSR",,"lack, be lacking, decrease",,"cause to lack",,,"lack, cause to lack",,,,,,,,,,
1,"XSRH/","חַסְרָה ","ḥasrāʰ","Hasrah",,,,,,,,,,,,,,,,
1,"XSRWN/","חֶסְרֹון ","ḥesrôn","thing lacking",,,,,,,,,,,,,,,,
1,"XP/","חַף ","ḥaf","pure, clean",,,,,,,,,,,,,,,,
1,"XP>[","חפא ","ḤFʔ",,,,"hide?",,,,,,,,,,,,,
3,"XPH/","חֻפָּה I","ḥuppāʰ","shelter, bridal chamber",,,,,,,,,,,,,,,,
1,"XPH=/","חֻפָּה II","ḥuppāʰ","Huppah",,,,,,,,,,,,,,,,
12,"XPH[","חפה ","ḤFH",,"cover, veil","be covered","cover, overlay",,,,,,,,,,,,,
9,"XPZ[","חפז ","ḤFZ",,"hurry","hurry away",,,,,,,,,,,,,,
3,"XPZWN/","חִפָּזֹון ","ḥippāzôn","hurried flight; in haste",,,,,,,,,,,,,,,,
3,"XPJM/","חֻפִּים ","ḥuppîm","Huppim",,,,,,,,,,,,,,,,
6,"XPN/","חֹפֶן ","ḥōfen","hollow of hand",,,,,,,,,,,,,,,,
5,"XPNJ/","חָפְנִי ","ḥāfnî","Hophni",,,,,,,,,,,,,,,,
1,"XPP[","חפף ","ḤFF",,"shelter",,,,,,,,,,,,,,,
39,"XPY/","חֵפֶץ I","ḥēfeṣ","delight, joy, desire",,,,,,,,,,,,,,,,
9,"XPY=/","חָפֵץ II","ḥāfēṣ","having pleasure in; willing",,,,,,,,,,,,,,,,
1,"XPY=[","חפץ II","ḤFṢ",,"let hang",,,,,,,,,,,,,,,
77,"XPY[","חפץ I","ḤFṢ",,"delight, take pleasure in, be pleased",,,,,,,,,,,,,,,
1,"XPYJ_BH/","חֶפְצִי בָהּ ","ḥefṣî vāh","Hephzibah",,,,,,,,,,,,,,,,
7,"XPR/","חֵפֶר I","ḥēfer","Hepher",,,,,,,,,,,,,,,,
3,"XPR=/","חֵפֶר II","ḥēfer","Hepher",,,,,,,,,,,,,,,,
23,"XPR=[","חפר II","ḤFR",,"dig, search",,,,,,,,,,,,,,,
17,"XPR[","חפר I","ḤFR",,"be ashamed",,,,,"be ashamed, act shamefully",,,,,,,,,,
1,"XPRJ/","חֶפְרִי ","ḥefrî","Hepherite",,,,,,,,,,,,,,,,
1,"XPRJM/","חֲפָרַיִם ","ḥᵃfārayim","Hapharaim",,,,,,,,,,,,,,,,
1,"XPR</","חָפְרַע ","ḥāfraʕ","Hophra",,,,,,,,,,,,,,,,
1,"XPC/","חֹפֶשׁ ","ḥōfeš","woven material (for saddle-cloths)",,,,,,,,,,,,,,,,
1,"XPC[","חפשׁ ","ḤFŠ",,,,,"be freed",,,,,,,,,,,,
1,"XPF/","חֵפֶשׂ ","ḥēfeś","plot?",,,,,,,,,,,,,,,,
23,"XPF[","חפשׂ ","ḤFŚ",,"search out, check","be searched out","search for, search through","be searched, be devised","let oneself be searched for, disguise oneself",,,,,,,,,,,
1,"XPCH/","חֻפְשָׁה ","ḥufšāʰ","freedom",,,,,,,,,,,,,,,,
17,"XPCJ/","חָפְשִׁי ","ḥāfšî","freed, released, free",,,,,,,,,,,,,,,,
2,"XPCJT/","חָפְשִׁית ","ḥāfšît","freedom",,,,,,,,,,,,,,,,
53,"XY/","חֵץ ","ḥēṣ","arrow, lightning",,,,,,,,,,,,,,,,
25,"XYB[","חצב ","ḤṢV",,"quarry, hew (out), stir","be hewn",,"be hewn out",,"hew in pieces",,,,,,,,,,
15,"XYH[","חצה ","ḤṢH",,"divide, divide into","be divided",,,,,,,,,,,,,,
18,"XYWR/","חָצֹור ","ḥāṣôr","Hazor",,,,,,,,,,,,,,,,
1,"XYWR_XDTH/","חָצֹור חֲדַתָּה ","ḥāṣôr ḥᵃdattāʰ","Hazor Hadattah",,,,,,,,,,,,,,,,
3,"XYWT/","חֲצֹות ","ḥᵃṣôt","middle, half",,,,,,,,,,,,,,,,
124,"XYJ/","חֲצִי I","ḥᵃṣî","half, middle",,,,,,,,,,,,,,,,
4,"XYJ=/","חֵצִי II","ḥēṣî","arrow",,,,,,,,,,,,,,,,
18,"XYJR/","חָצִיר I","ḥāṣîr","grass",,,,,,,,,,,,,,,,
1,"XYJR=/","חָצִיר II","ḥāṣîr","leek",,,,,,,,,,,,,,,,
3,"XYJR==/","חָצִיר III","ḥāṣîr","reed",,,,,,,,,,,,,,,,
3,"XYN/","חֹצֶן ","ḥōṣen","fold of garment, bosom",,,,,,,,,,,,,,,,
2,"XYY/","חָצָץ ","ḥāṣāṣ","pebbles, gravel",,,,,,,,,,,,,,,,
3,"XYY[","חצץ ","ḤṢṢ",,"divide oneself",,"divide","be cut off",,,,,,,,,,,,
2,"XYYN_TMR/","חַצְצֹן תָּמָר ","ḥaṣṣōn tāmār","Hazazon Tamar",,,,,,,,,,,,,,,,
29,"XYYRH/","חֲצֹצְרָה ","ḥᵃṣōṣᵊrāʰ","trumpet",,,,,,,,,,,,,,,,
192,"XYR/","חָצֵר ","ḥāṣēr","settlement; court, enclosure",,,,,,,,,,,,,,,,
6,"XYR[","חצר ","ḤṢR",,,,"sound trumpet",,,"sound trumpet",,,,,,,,,,
1,"XYR_>DR/","חֲצַר אַדָּר ","ḥᵃṣar ʔaddār","Hazar Addar",,,,,,,,,,,,,,,,
1,"XYR_GDH/","חֲצַר גַּדָּה ","ḥᵃṣar gaddāʰ","Hazar Gaddah",,,,,,,,,,,,,,,,
1,"XYR_SWSH/","חֲצַר סוּסָה ","ḥᵃṣar sûsāʰ","Hazar Susah",,,,,,,,,,,,,,,,
1,"XYR_SWSJM/","חֲצַר סוּסִים ","ḥᵃṣar sûsîm","Hazar Susim",,,,,,,,,,,,,,,,
1,"XYR_<JNWN/","חֲצַר עֵינֹון ","ḥᵃṣar ʕênôn","Hazar Enan",,,,,,,,,,,,,,,,
3,"XYR_<JNN/","חֲצַר עֵינָן ","ḥᵃṣar ʕênān","Hazar Enan",,,,,,,,,,,,,,,,
4,"XYR_CW<L/","חֲצַר שׁוּעָל ","ḥᵃṣar šûʕāl","Hazar Shual",,,,,,,,,,,,,,,,
1,"XYRW/","חֶצְרֹו ","ḥeṣrô","Hezro",,,,,,,,,,,,,,,,
16,"XYRWN/","חֶצְרֹון I","ḥeṣrôn","Hezron",,,,,,,,,,,,,,,,
2,"XYRWN=/","חֶצְרֹון II","ḥeṣrôn","Hezron",,,,,,,,,,,,,,,,
2,"XYRWNJ/","חֶצְרֹונִי ","ḥeṣrônî","Hezronite",,,,,,,,,,,,,,,,
6,"XYRWT/","חֲצֵרֹות ","ḥᵃṣērôt","Hazeroth",,,,,,,,,,,,,,,,
1,"XYRJ/","חֶצְרַי ","ḥeṣray","Hezro",,,,,,,,,,,,,,,,
2,"XYRMWT/","חֲצַרְמָוֶת ","ḥᵃṣarmāwet","Hazarmaveth",,,,,,,,,,,,,,,,
129,"XQ/","חֹק ","ḥōq","prescription, rule, statute, instruction",,,,,,,,,,,,,,,,
104,"XQH/","חֻקָּה ","ḥuqqāʰ","statute, prescription; custom",,,,,,,,,,,,,,,,
4,"XQH[","חקה ","ḤQH",,,,,"be carved, engraved","engrave for oneself",,,,,,,,,,,
2,"XQWP>/","חֲקוּפָא ","ḥᵃqûfāˀ","Hakupha",,,,,,,,,,,,,,,,
1,"XQQ/","חֻקֹּק ","ḥuqqōq","Hukkok",,,,,,,,,,,,,,,,
19,"XQQ[","חקק ","ḤQQ",,"hew out, engrave",,"decree","be decreed",,,"be inscribed",,,,,,,,,
12,"XQR/","חֵקֶר ","ḥēqer","searching, exploration",,,,,,,,,,,,,,,,
27,"XQR[","חקר ","ḤQR",,"spy out, investigate","be searched out, be ascertained","search out",,,,,,,,,,,,,
2,"XR/","חֻר I","ḥur","hole",,,,,,,,,,,,,,,,
13,"XR=/","חֹר II","ḥōr","noble",,,,,,,,,,,,,,,,
