"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,"<PRJN/","עֶפְרַיִן ","ʕefrayin","Efron",,,,,,,,,,,,,,,,
330,"<Y/","עֵץ ","ʕēṣ","boom, geboomte, (stuk) hout",,,,,,,,,,,,,,,,
17,"<YB/","עָצָב I","ʕāṣāv","[*] afgodsbeeld",,,,,,,,,,,,,,,,
6,"<YB=/","עֶצֶב II","ʕeṣev","pijn, afmattend werk",,,,,,,,,,,,,,,,
3,"<YB==/","עֹצֶב III","ʕōṣev","ontbering, ",,,,,,,,,,,,,,,,
1,"<YB===/","עֹצֶב IV","ʕōṣev","valse god",,,,,,,,,,,,,,,,
1,"<YB====/","עֶצֶב V","ʕeṣev","pot van aardewerk ",,,,,,,,,,,,,,,,
1,"<YB=====/","עַצָּב VI","ʕaṣṣāv","arbeider",,,,,,,,,,,,,,,,
2,"<YB=[","עצב II","ʕṢV",,,,"plooien",,,"kopieren ",,,,,,,,,,
15,"<YB[","עצב I","ʕṢV",,"bedroeven","verdrietig zijn, bezorgd zijn","kwetsen",,"diep bezorgd zijn, zich gekwetst voelen","kwetsen",,,,,,,,,,
4,"<YBH/","עַצָּבָה ","ʕaṣṣāvāʰ","pijn, zorg",,,,,,,,,,,,,,,,
3,"<YBWN/","עִצָּבֹון ","ʕiṣṣāvôn","moeite",,,,,,,,,,,,,,,,
1,"<YBT/","עַצֶּבֶת ","ʕaṣṣevet","pain, zorg",,,,,,,,,,,,,,,,
86,"<YH/","עֵצָה I","ʕēṣāʰ","raad, beleid",,,,,,,,,,,,,,,,
2,"<YH=/","עֵצָה II","ʕēṣāʰ","[*] ongehoorzaamheid",,,,,,,,,,,,,,,,
1,"<YH==/","עָצֶה III","ʕāṣeʰ","staartbeen",,,,,,,,,,,,,,,,
1,"<YH===/","עֵצָה IV","ʕēṣāʰ","hout",,,,,,,,,,,,,,,,
1,"<YH[","עצה ","ʕṢH",,"dichtknijpen ",,,,,,,,,,,,,,,
31,"<YWM/","עָצוּם ","ʕāṣûm","machtig",,,,,,,,,,,,,,,,
7,"<YJWN_GBR/","עֶצְיֹון גֶּבֶר ","ʕeṣyôn gever","Esjon-Geber",,,,,,,,,,,,,,,,
14,"<YL/","עָצֵל ","ʕāṣēl","langzaam, sloom",,,,,,,,,,,,,,,,
1,"<YL[","עצל ","ʕṢL",,,"weifelen",,,,,,,,,,,,,,
1,"<YLH/","עַצְלָה ","ʕaṣlāʰ","sloomheid, traagheid",,,,,,,,,,,,,,,,
1,"<YLWT/","עַצְלוּת ","ʕaṣlût","sloomheid",,,,,,,,,,,,,,,,
1,"<YLTJM/","עֲצַלְתַּיִם ","ʕᵃṣaltayim","extreme luiheid",,,,,,,,,,,,,,,,
123,"<YM/","עֶצֶם I","ʕeṣem","been, bot",,,,,,,,,,,,,,,,
2,"<YM=/","עֹצֶם II","ʕōṣem","kracht, macht",,,,,,,,,,,,,,,,
1,"<YM==/","עֹצֶם III","ʕōṣem","botten",,,,,,,,,,,,,,,,
3,"<YM===/","עֶצֶם IV","ʕeṣem","Esem",,,,,,,,,,,,,,,,
2,"<YM=[","עצם II","ʕṢM",,"de ogen sluiten",,"de ogen sluiten",,,,,,,,,,,,,
18,"<YM[","עצם I","ʕṢM",,"machtig zijn, niet te tellen zijn",,"botten afkluiven",,,"[+ prep מן] machtiger maken dan",,,,,,,,,,
3,"<YMH/","עָצְמָה I","ʕāṣmāʰ","macht, kracht",,,,,,,,,,,,,,,,
3,"<YMH=/","עַצְמָה II","ʕaṣmāʰ","verdorven daden, hevige kwelling",,,,,,,,,,,,,,,,
3,"<YMWN/","עַצְמֹון ","ʕaṣmôn","Asmon",,,,,,,,,,,,,,,,
1,"<YMWT/","עֲצֻמֹות ","ʕᵃṣumôt","[*]bewijs",,,,,,,,,,,,,,,,
1,"<YNJ/","עֶצְנִי ","ʕeṣnî","[inexpl]",,,,,,,,,,,,,,,,
3,"<YR/","עֹצֶר I","ʕōṣer","onderdrukking; sluiting",,,,,,,,,,,,,,,,
1,"<YR=/","עֶצֶר II","ʕeṣer","[dub] onderdrukking",,,,,,,,,,,,,,,,
46,"<YR[","עצר ","ʕṢR",,"ophouden, terughouden, tegenhouden","tot stilstand worden gebracht",,,,,,,,,,,,,,
4,"<YRH/","עֲצָרָה ","ʕᵃṣārāʰ","viering, feestelijke bijeenkomst",,,,,,,,,,,,,,,,
7,"<YRT/","עֲצֶרֶת ","ʕᵃṣeret","viering, feestelijke bijeenkomst",,,,,,,,,,,,,,,,
15,"<QB/","עֵקֶב I","ʕēqev","achterste, einde; resultaat, loon",,,,,,,,,,,,,,,,
14,"<QB=/","עָקֵב II","ʕāqēv","hiel, hoef, voetafdruk, achterhoede",,,,,,,,,,,,,,,,
3,"<QB==/","עָקֹב III","ʕāqōv","ongelijk, misleidend",,,,,,,,,,,,,,,,
5,"<QB[","עקב ","ʕQV",,"verraden",,"belemmeren, hinderen",,,,,,,,,,,,,
1,"<QBH/","עָקְבָּה ","ʕāqbāʰ","listig",,,,,,,,,,,,,,,,
7,"<QD/","עָקֹד ","ʕāqōd",,,,,,,,,,,,,,,,,
1,"<QD[","עקד ","ʕQD",,"winden, binden, vastbinden",,,,,,,,,,,,,,,
1,"<QH/","עָקָה ","ʕāqāʰ",,,,,,,,,,,,,,,,,
8,"<QWB/","עַקּוּב ","ʕaqqûv","Akkub",,,,,,,,,,,,,,,,
1,"<QL[","עקל ","ʕQL",,,,,,,,,,,,,,,,,
2,"<QLQL/","עֲקַלְקָל ","ʕᵃqalqāl",,,,,,,,,,,,,,,,,
1,"<QLTWN/","עֲקַלָּתֹון ","ʕᵃqallātôn",,,,,,,,,,,,,,,,,
1,"<QN/","עֲקָן ","ʕᵃqān","Akan",,,,,,,,,,,,,,,,
12,"<QR/","עָקָר I","ʕāqār",,,,,,,,,,,,,,,,,
1,"<QR=/","עֵקֶר II","ʕēqer",,,,,,,,,,,,,,,,,
1,"<QR==/","עֵקֶר III","ʕēqer","Eker",,,,,,,,,,,,,,,,
7,"<QR[","עקר ","ʕQR",,,,,,,,,,,,,,,,,
6,"<QRB/","עַקְרָב ","ʕaqrāv",,,,,,,,,,,,,,,,,
22,"<QRWN/","עֶקְרֹון ","ʕeqrôn","Ekron",,,,,,,,,,,,,,,,
2,"<QRWNJ/","עֶקְרֹונִי ","ʕeqrônî","uit Ekron",,,,,,,,,,,,,,,,
11,"<QC/","עִקֵּשׁ I","ʕiqqēš",,,,,,,,,,,,,,,,,
3,"<QC=/","עִקֵּשׁ II","ʕiqqēš","Ikkes",,,,,,,,,,,,,,,,
5,"<QC[","עקשׁ ","ʕQŠ",,,,,,,,,,,,,,,,,
2,"<QCWT/","עִקְּשׁוּת ","ʕiqqᵊšût",,,,,,,,,,,,,,,,,
2,"<R/","עָר I","ʕār",,,,,,,,,,,,,,,,,
10,"<R=/","עֵר II","ʕēr","Er",,,,,,,,,,,,,,,,
6,"<R==/","עָר III","ʕār","Ar",,,,,,,,,,,,,,,,
134,"<RB/","עֶרֶב I","ʕerev","avond",,,,,,,,,,,,,,,,
9,"<RB=/","עָרֹב II","ʕārōv",,,,,,,,,,,,,,,,,
9,"<RB==/","עֵרֶב III","ʕērev",,,,,,,,,,,,,,,,,
10,"<RB===/","עֹרֵב IV","ʕōrēv",,,,,,,,,,,,,,,,,
5,"<RB====/","עֵרֶב V","ʕērev",,,,,,,,,,,,,,,,,
5,"<RB=====/","עֲרַב VI","ʕᵃrav","Arabië",,,,,,,,,,,,,,,,
7,"<RB======/","עֹרֵב VII","ʕōrēv","Oreb",,,,,,,,,,,,,,,,
2,"<RB=======/","עָרֵב VIII","ʕārēv",,,,,,,,,,,,,,,,,
2,"<RB========/","עֶרֶב IX","ʕerev","Arabië",,,,,,,,,,,,,,,,
8,"<RB===[","ערב IV","ʕRV",,,,,,,,,,,,,,,,,
5,"<RB==[","ערב III","ʕRV",,,,,,,,,,,,,,,,,
3,"<RB=[","ערב II","ʕRV",,,,,,,,,,,,,,,,,
17,"<RB[","ערב I","ʕRV",,"borg zijn, verpanden",,,,"een weddenschap aangaan",,,,,,,,,,,
61,"<RBH/","עֲרָבָה I","ʕᵃrāvāʰ",,,,,,,,,,,,,,,,,
5,"<RBH=/","עֲרָבָה II","ʕᵃrāvāʰ",,,,,,,,,,,,,,,,,
2,"<RBH==/","עֲרֻבָּה III","ʕᵃrubbāʰ",,,,,,,,,,,,,,,,,
3,"<RBWN/","עֵרָבֹון ","ʕērāvôn",,,,,,,,,,,,,,,,,
7,"<RBJ/","עַרְבִי I","ʕarvî","Arabier",,,,,,,,,,,,,,,,
2,"<RBJ=/","עֲרָבִי II","ʕᵃrāvî","Arabier",,,,,,,,,,,,,,,,
2,"<RBTJ/","עַרְבָתִי ","ʕarvātî","uit Araba",,,,,,,,,,,,,,,,
3,"<RG[","ערג ","ʕRG",,,,,,,,,,,,,,,,,
4,"<RD/","עֲרָד I","ʕᵃrād","Arad",,,,,,,,,,,,,,,,
1,"<RD=/","עֲרָד II","ʕᵃrād","Arad",,,,,,,,,,,,,,,,
1,"<RH/","עָרָה ","ʕārāʰ",,,,,,,,,,,,,,,,,
15,"<RH[","ערה ","ʕRH",,,,,,,,,,,,,,,,,
4,"<RWGH/","עֲרוּגָה ","ʕᵃrûgāʰ",,,,,,,,,,,,,,,,,
1,"<RWD/","עָרֹוד ","ʕārôd",,,,,,,,,,,,,,,,,
54,"<RWH/","עֶרְוָה ","ʕerwāʰ",,,,,,,,,,,,,,,,,
16,"<RWM/","עָרֹום I","ʕārôm","naakt",,,,,,,,,,,,,,,,
11,"<RWM=/","עָרוּם II","ʕārûm","listig",,,,,,,,,,,,,,,,
1,"<RW<R/","עֲרֹועֵר I","ʕᵃrôʕēr",,,,,,,,,,,,,,,,,
15,"<RW<R=/","עֲרֹועֵר II","ʕᵃrôʕēr","Aroër",,,,,,,,,,,,,,,,
1,"<RWY/","עָרוּץ ","ʕārûṣ",,,,,,,,,,,,,,,,,
1,"<RJ/","עֵרִי I","ʕērî","Eriet",,,,,,,,,,,,,,,,
2,"<RJ=/","עֵרִי II","ʕērî","Eri",,,,,,,,,,,,,,,,
6,"<RJH/","עֶרְיָה ","ʕeryāʰ",,,,,,,,,,,,,,,,,
4,"<RJSH/","עֲרִיסָה ","ʕᵃrîsāʰ",,,,,,,,,,,,,,,,,
1,"<RJPJM/","עֲרִיפִים ","ʕᵃrîfîm",,,,,,,,,,,,,,,,,
20,"<RJY/","עָרִיץ ","ʕārîṣ",,,,,,,,,,,,,,,,,
4,"<RJRJ/","עֲרִירִי ","ʕᵃrîrî",,,,,,,,,,,,,,,,,
33,"<RK/","עֵרֶךְ ","ʕērex",,,,,,,,,,,,,,,,,
75,"<RK[","ערך ","ʕRX",,"ordenen, schikken",,,,,,,,,,,,,,,
35,"<RL/","עָרֵל ","ʕārēl","onbesneden",,,,,,,,,,,,,,,,
2,"<RL[","ערל ","ʕRL",,,,,,,,,,,,,,,,,
16,"<RLH/","עָרְלָה ","ʕārlāʰ",,,,,,,,,,,,,,,,,
6,"<RM=[","ערם II","ʕRM",,,,,,,,,,,,,,,,,
1,"<RM[","ערם I","ʕRM",,,,,,,,,,,,,,,,,
5,"<RMH/","עָרְמָה I","ʕārmāʰ",,,,,,,,,,,,,,,,,
11,"<RMH=/","עֲרֵמָה II","ʕᵃrēmāʰ",,,,,,,,,,,,,,,,,
2,"<RMWN/","עֶרְמֹון ","ʕermôn",,,,,,,,,,,,,,,,,
1,"<RN/","עֵרָן ","ʕērān","Eran",,,,,,,,,,,,,,,,
1,"<RNJ/","עֵרָנִי ","ʕērānî","Eraniet",,,,,,,,,,,,,,,,
1,"<R<WR/","עַרְעֹור ","ʕarʕôr","Aroër",,,,,,,,,,,,,,,,
2,"<R<R/","עַרְעָר ","ʕarʕār",,,,,,,,,,,,,,,,,
1,"<R<RJ/","עֲרֹעֵרִי ","ʕᵃrōʕērî","uit Aroër",,,,,,,,,,,,,,,,
33,"<RP/","עֹרֶף ","ʕōref",,,,,,,,,,,,,,,,,
6,"<RP=[","ערף II","ʕRF",,,,,,,,,,,,,,,,,
2,"<RP[","ערף I","ʕRF",,,,,,,,,,,,,,,,,
2,"<RPH/","עָרְפָּה ","ʕārpāʰ","Orpa",,,,,,,,,,,,,,,,
15,"<RPL/","עֲרָפֶל ","ʕᵃrāfel",,,,,,,,,,,,,,,,,
15,"<RY[","ערץ ","ʕRṢ",,"sidderen, angstig zijn",,,,,,,,,,,,,,,
2,"<RQ[","ערק ","ʕRQ",,,,,,,,,,,,,,,,,
2,"<RQJ/","עַרְקִי ","ʕarqî","Arkiet",,,,,,,,,,,,,,,,
4,"<RR[","ערר ","ʕRR",,,,,,,,,,,,,,,,,
10,"<RF/","עֶרֶשׂ ","ʕereś",,,,,,,,,,,,,,,,,
6,"<C/","עָשׁ I","ʕāš",,,,,,,,,,,,,,,,,
1,"<C=/","עָשׁ II","ʕāš",,,,,,,,,,,,,,,,,
1,"<C==/","עָשׁ III","ʕāš",,,,,,,,,,,,,,,,,
33,"<FB/","עֵשֶׂב ","ʕēśev","kruid",,,,,,,,,,,,,,,,
2629,"<FH[","עשׂה ","ʕŚH",,"maken","gedaan worden, gemaakt worden","???","geschapen worden",,,,,,,,,,,,
18,"<FH>L/","עֲשָׂהאֵל ","ʕᵃśāhʔēl","Asaël",,,,,,,,,,,,,,,,
97,"<FW/","עֵשָׂו ","ʕēśāw","Esau",,,,,,,,,,,,,,,,
1,"<CWQ/","עָשֹׁוק ","ʕāšôq",,,,,,,,,,,,,,,,,
3,"<CWQJM/","עֲשׁוּקִים ","ʕᵃšûqîm",,,,,,,,,,,,,,,,,
16,"<FWR/","עָשֹׂור ","ʕāśôr",,,,,,,,,,,,,,,,,
1,"<CWT/","עָשֹׁות I","ʕāšôt",,,,,,,,,,,,,,,,,
1,"<CWT=/","עַשְׁוָת II","ʕašwāt","Aswat",,,,,,,,,,,,,,,,
1,"<FJ>L/","עֲשִׂיאֵל ","ʕᵃśîʔēl","Asiël",,,,,,,,,,,,,,,,
8,"<FJH/","עֲשָׂיָה ","ʕᵃśāyāʰ","Asaja",,,,,,,,,,,,,,,,
23,"<CJR/","עָשִׁיר ","ʕāšîr",,,,,,,,,,,,,,,,,
29,"<FJRJ/","עֲשִׂירִי ","ʕᵃśîrî",,,,,,,,,,,,,,,,,
25,"<CN/","עָשָׁן I","ʕāšān",,,,,,,,,,,,,,,,,
2,"<CN=/","עָשֵׁן II","ʕāšēn",,,,,,,,,,,,,,,,,
4,"<CN==/","עָשָׁן III","ʕāšān","Asan",,,,,,,,,,,,,,,,
6,"<CN[","עשׁן ","ʕŠN",,"rook",,,,,,,,,,,,,,,
15,"<CQ/","עֹשֶׁק I","ʕōšeq",,,,,,,,,,,,,,,,,
1,"<CQ=/","עֵשֶׁק II","ʕēšeq","Esek",,,,,,,,,,,,,,,,
37,"<CQ[","עשׁק ","ʕŠQ",,,,,,,,,,,,,,,,,
1,"<FQ/","עֵשֶׂק ","ʕēśeq","Esek",,,,,,,,,,,,,,,,
1,"<FQ[","עשׂק ","ʕŚQ",,,,,,,,,,,,,,,,,
1,"<CQH/","עָשְׁקָה ","ʕāšqāʰ",,,,,,,,,,,,,,,,,
37,"<CR/","עֹשֶׁר ","ʕōšer",,,,,,,,,,,,,,,,,
17,"<CR[","עשׁר ","ʕŠR",,,,,,,,,,,,,,,,,
203,"<FR/","עָשָׂר I","ʕāśār","tien",,,,,,,,,,,,,,,,
56,"<FR=/","עֶשֶׂר II","ʕeśer",,,,,,,,,,,,,,,,,
9,"<FR[","עשׂר ","ʕŚR",,,,,,,,,,,,,,,,,
134,"<FRH/","עֶשְׂרֵה I","ʕeśrēʰ",,,,,,,,,,,,,,,,,
120,"<FRH=/","עֲשָׂרָה II","ʕᵃśārāʰ",,,,,,,,,,,,,,,,,
33,"<FRWN/","עִשָּׂרֹון ","ʕiśśārôn",,,,,,,,,,,,,,,,,
315,"<FRJM/","עֶשְׂרִים ","ʕeśrîm","twintig",,,,,,,,,,,,,,,,
3,"<CC[","עשׁשׁ ","ʕŠŠ",,,,,,,,,,,,,,,,,
1,"<CT/","עֶשֶׁת ","ʕešet",,,,,,,,,,,,,,,,,
1,"<CT=[","עשׁת II","ʕŠT",,,,,,,,,,,,,,,,,
1,"<CT[","עשׁת I","ʕŠT",,,,,,,,,,,,,,,,,
1,"<CTWT/","עַשְׁתּוּת ","ʕaštût",,,,,,,,,,,,,,,,,
19,"<CTJ/","עַשְׁתֵּי ","ʕaštê",,,,,,,,,,,,,,,,,
1,"<CTNT/","עֶשְׁתֹּנֶת ","ʕeštōnet",,,,,,,,,,,,,,,,,
6,"<CTRWT/","עַשְׁתָּרֹות ","ʕaštārôt","Astarot",,,,,,,,,,,,,,,,
6,"<CTRT/","עַשְׁתֹּרֶת I","ʕaštōret","Astartes (pl)",,,,,,,,,,,,,,,,
4,"<CTRT=/","עַשְׁתֶּרֶת II","ʕašteret",,,,,,,,,,,,,,,,,
3,"<CTRT==/","עַשְׁתֹּרֶת III","ʕaštōret","Astarte",,,,,,,,,,,,,,,,
1,"<CTRT_QRNJM/","עַשְׁתְּרֹת קַרְנַיִם ","ʕaštᵊrōt qarnayim","Asterot-Karnaïm",,,,,,,,,,,,,,,,
1,"<CTRTJ/","עֲשְׁתְּרָתִי ","ʕᵃštᵊrātî","uit Astarot",,,,,,,,,,,,,,,,
297,"<T/","עֵת ","ʕēt","tijd",,,,,,,,,,,,,,,,
2,"<TD[","עתד ","ʕTD",,,,,,,,,,,,,,,,,
433,"<TH","עַתָּה ","ʕattāʰ","nu, thans",,,,,,,,,,,,,,,,
29,"<TWD/","עַתּוּד I","ʕattûd",,,,,,,,,,,,,,,,,
1,"<TWD=/","עָתוּד II","ʕātûd",,,,,,,,,,,,,,,,,
1,"<TJ/","עִתִּי I","ʕittî",,,,,,,,,,,,,,,,,
4,"<TJ=/","עַתָּי II","ʕattāʸ","Attai",,,,,,,,,,,,,,,,
5,"<TJD/","עָתִיד ","ʕātîd",,,,,,,,,,,,,,,,,
1,"<TJH/","עֲתָיָה ","ʕᵃtāyāʰ","Ataja",,,,,,,,,,,,,,,,
2,"<TJQ/","עַתִּיק I","ʕattîq",,,,,,,,,,,,,,,,,
1,"<TJQ=/","עָתִיק II","ʕātîq",,,,,,,,,,,,,,,,,
1,"<TK/","עֲתָךְ ","ʕᵃtāx","Atach",,,,,,,,,,,,,,,,
1,"<TLJ/","עַתְלָי ","ʕatlāʸ","Atlai",,,,,,,,,,,,,,,,
7,"<TLJH/","עֲתַלְיָה ","ʕᵃtalyāʰ","Atalja",,,,,,,,,,,,,,,,
10,"<TLJHW/","עֲתַלְיָהוּ ","ʕᵃtalyāhû","Atalja",,,,,,,,,,,,,,,,
1,"<TM[","עתם ","ʕTM",,,,,,,,,,,,,,,,,
1,"<TNJ/","עָתְנִי ","ʕātnî","Otni",,,,,,,,,,,,,,,,
7,"<TNJ>L/","עָתְנִיאֵל ","ʕātnîʔēl","Otniël",,,,,,,,,,,,,,,,
4,"<TQ/","עָתָק I","ʕātāq",,,,,,,,,,,,,,,,,
1,"<TQ=/","עָתֵק II","ʕātēq",,,,,,,,,,,,,,,,,
9,"<TQ[","עתק ","ʕTQ",,,,,,,"verder trekken, opbreken",,,,,,,,,,
2,"<TR/","עָתָר I","ʕātār",,,,,,,,,,,,,,,,,
2,"<TR=/","עֶתֶר II","ʕeter","Eter",,,,,,,,,,,,,,,,
22,"<TR[","עתר ","ʕTR",,"bidden",,,,,,,,,,,,,,,
1,"<TRT/","עֲתֶרֶת ","ʕᵃteret",,,,,,,,,,,,,,,,,
84,"P>H/","פֵּאָה I","pēʔāʰ",,,,,,,,,,,,,,,,,
1,"P>H=/","פֵּאָה II","pēʔāʰ",,,,,,,,,,,,,,,,,
1,"P>H==/","פֵּאָה III","pēʔāʰ",,,,,,,,,,,,,,,,,
1,"P>H[","פאה ","PʔH",,,,,,,,,,,,,,,,,
7,"P>R/","פְּאֵר ","pᵊʔēr",,,,,,,,,,,,,,,,,
1,"P>R=[","פאר II","PʔR",,,,,,,,,,,,,,,,,
13,"P>R[","פאר I","PʔR",,,,,,,,,,,,,,,,,
1,"P>RH/","פֻּארָה I","puˀrāʰ",,,,,,,,,,,,,,,,,
6,"P>RH=/","פֹּארָה II","pōˀrāʰ",,,,,,,,,,,,,,,,,
2,"P>RWR/","פָּארוּר ","pāˀrûr",,,,,,,,,,,,,,,,,
11,"P>RN/","פָּארָן ","pāˀrān","Paran",,,,,,,,,,,,,,,,
1,"PG/","פַּג ","pag",,,,,,,,,,,,,,,,,
4,"PGWL/","פִּגּוּל ","piggûl",,,,,,,,,,,,,,,,,
2,"PG</","פֶּגַע ","pegaʕ",,,,,,,,,,,,,,,,,
46,"PG<[","פגע ","PGʕ",,,,,,,,,,,,,,,,,
5,"PG<J>L/","פַּגְעִיאֵל ","pagʕîʔēl","Pagiël",,,,,,,,,,,,,,,,
22,"PGR/","פֶּגֶר ","peger","lijk, lichaam",,,,,,,,,,,,,,,,
2,"PGR[","פגר ","PGR",,,,,,,,,,,,,,,,,
14,"PGC[","פגשׁ ","PGŠ",,,,,,,,,,,,,,,,,
58,"PDH[","פדה ","PDH",,"loskopen, bevrijden",,,,,,,,,,,,,,,
1,"PDH>L/","פְּדַהְאֵל ","pᵊdahʔēl","Pedaël",,,,,,,,,,,,,,,,
5,"PDHYWR/","פְּדָהצוּר ","pᵊdāhṣûr","Pedasur",,,,,,,,,,,,,,,,
5,"PDWJM/","פְּדוּיִם ","pᵊdûyim",,,,,,,,,,,,,,,,,
2,"PDWN/","פָּדֹון ","pādôn","Padon",,,,,,,,,,,,,,,,
4,"PDWT/","פְּדוּת ","pᵊdût",,,,,,,,,,,,,,,,,
7,"PDJH/","פְּדָיָה ","pᵊdāyāʰ","Pedaja",,,,,,,,,,,,,,,,
1,"PDJHW/","פְּדָיָהוּ ","pᵊdāyāhû","Pedaja",,,,,,,,,,,,,,,,
1,"PDJWM/","פִּדְיֹום ","pidyôm",,,,,,,,,,,,,,,,,
2,"PDJWN/","פִּדְיֹון ","pidyôn",,,,,,,,,,,,,,,,,
11,"PDN/","פַּדָּן ","paddān","Paddan",,,,,,,,,,,,,,,,
1,"PD<[","פדע ","PDʕ",,,,,,,,,,,,,,,,,
3,"PDR/","פֶּדֶר ","peder",,,,,,,,,,,,,,,,,
82,"PH","פֹּה ","pōʰ","hier",,,,,,,,,,,,,,,,
498,"PH/","פֶּה ","peʰ","mond, bevel",,,,,,,,,,,,,,,,
2,"PW>H/","פּוּאָה ","pûʔāʰ","Pua",,,,,,,,,,,,,,,,
4,"PWG[","פוג ","PWG",,"koud zijn, ongevoelig zijn",,,,,,,,,,,,,,,
1,"PWGH/","פּוּגָה ","pûgāʰ",,,,,,,,,,,,,,,,,
2,"PWH/","פֻּוָּה ","puwwāʰ","Puwwa",,,,,,,,,,,,,,,,
3,"PWX=[","פוח II","PWḤ",,,,,,,,,,,,,,,,,
11,"PWX[","פוח I","PWḤ",,,,,,,,,,,,,,,,,
7,"PWV/","פּוּט ","pûṭ","Put",,,,,,,,,,,,,,,,
3,"PWVJ_PR</","פֹּוטִי פֶרַע ","pôṭî feraʕ","Potifera",,,,,,,,,,,,,,,,
1,"PWVJ>L/","פּוּטִיאֵל ","pûṭîʔēl","Putiël",,,,,,,,,,,,,,,,
2,"PWVJPR/","פֹּוטִיפַר ","pôṭîfar","Potifar",,,,,,,,,,,,,,,,
4,"PWK/","פּוּךְ ","pûx",,,,,,,,,,,,,,,,,
2,"PWL/","פֹּול I","pôl",,,,,,,,,,,,,,,,,
1,"PWL=/","פּוּל II","pûl","Pul",,,,,,,,,,,,,,,,
3,"PWL==/","פּוּל III","pûl","Pul",,,,,,,,,,,,,,,,
1,"PWN[","פון ","PWN",,,,,,,,,,,,,,,,,
1,"PWNJ/","פּוּנִי ","pûnî","Puniet",,,,,,,,,,,,,,,,
2,"PWNN/","פּוּנֹן ","pûnōn","Punon",,,,,,,,,,,,,,,,
1,"PW<H/","פּוּעָה ","pûʕāʰ","Pua",,,,,,,,,,,,,,,,
65,"PWY[","פוץ ","PWṢ",,,,,,,,,,,,,,,,,
1,"PWYJ/","פּוּצַי ","pûṣay",,,,,,,,,,,,,,,,,
9,"PWQ[","פוק ","PWQ",,,,,,,,,,,,,,,,,
1,"PWQH/","פּוּקָה ","pûqāʰ",,,,,,,,,,,,,,,,,
8,"PWR/","פּוּר ","pûr",,,,,,,,,,,,,,,,,
3,"PWR[","פור ","PWR",,,,,,,,,,,,,,,,,
2,"PWRH/","פּוּרָה ","pûrāʰ",,,,,,,,,,,,,,,,,
1,"PWRT>/","פֹּורָתָא ","pôrātāˀ","Porata",,,,,,,,,,,,,,,,
4,"PWC[","פושׁ ","PWŠ",,,,,,,,,,,,,,,,,
1,"PWTJ/","פּוּתִי ","pûtî","uit Put",,,,,,,,,,,,,,,,
9,"PZ/","פַּז ","paz",,,,,,,,,,,,,,,,,
1,"PZZ=[","פזז II","PZZ",,,,,,,,,,,,,,,,,
2,"PZZ[","פזז I","PZZ",,,,,,,,,,,,,,,,,
10,"PZR[","פזר ","PZR",,,,,,,,,,,,,,,,,
2,"PX/","פַּח I","paḥ",,,,,,,,,,,,,,,,,
25,"PX=/","פַּח II","paḥ","klapnet",,,,,,,,,,,,,,,,
49,"PXD/","פַּחַד I","paḥad",,,,,,,,,,,,,,,,,
1,"PXD=/","פַּחַד II","paḥad",,,,,,,,,,,,,,,,,
25,"PXD[","פחד ","PḤD",,"vrezen",,,,,,,,,,,,,,,
1,"PXDH/","פַּחְדָּה ","paḥdāʰ",,,,,,,,,,,,,,,,,
28,"PXH/","פֶּחָה ","peḥāʰ","stadhouder",,,,,,,,,,,,,,,,
1,"PXZ/","פַּחַז ","paḥaz",,,,,,,,,,,,,,,,,
2,"PXZ[","פחז ","PḤZ",,"brutaal zijn, vermetel zijn",,,,,,,,,,,,,,,
1,"PXZWT/","פַּחֲזוּת ","paḥᵃzût",,,,,,,,,,,,,,,,,
1,"PXX[","פחח ","PḤḤ",,,,,,,,,,,,,,,,,
3,"PXM/","פֶּחָם ","peḥām",,,,,,,,,,,,,,,,,
10,"PXT/","פַּחַת ","paḥat",,,,,,,,,,,,,,,,,
6,"PXT_MW>B/","פַּחַת מֹואָב ","paḥat môʔāv","Pachat-Moab",,,,,,,,,,,,,,,,
1,"PXTT/","פְּחֶתֶת ","pᵊḥetet",,,,,,,,,,,,,,,,,
4,"PVDH/","פִּטְדָּה ","piṭdāʰ",,,,,,,,,,,,,,,,,
3,"PVJC/","פַּטִּישׁ ","paṭṭîš",,,,,,,,,,,,,,,,,
11,"PVR/","פֶּטֶר ","peṭer",,,,,,,,,,,,,,,,,
9,"PVR[","פטר ","PṬR",,,,,,,,,,,,,,,,,
1,"PVRH/","פִּטְרָה ","piṭrāʰ",,,,,,,,,,,,,,,,,
1,"PJ_BST/","פִּי בֶסֶת ","pî veset","Bubastis",,,,,,,,,,,,,,,,
3,"PJ_HXJRWT/","פִּי הַחִירֹות ","pî haḥîrôt","Pi-Hachirot",,,,,,,,,,,,,,,,
4,"PJD/","פִּיד ","pîd",,,,,,,,,,,,,,,,,
1,"PJH/","פִּיָּה ","piyyāʰ",,,,,,,,,,,,,,,,,
2,"PJX/","פִּיחַ ","pîₐḥ",,,,,,,,,,,,,,,,,
3,"PJKL/","פִּיכֹל ","pîxōl","Pichol",,,,,,,,,,,,,,,,
1,"PJM/","פִּים ","pîm",,,,,,,,,,,,,,,,,
