"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
13,"SKN[","סכן I","SXN",,"Nutzen bringen","sich Sorge tragen müssen",,,,"eine Gewohnheit haben",,,,,,,,,,
1,"SKR=[","סכר II","SXR",,"erkaufen",,,,,,,,,,,,,,,
3,"SKR[","סכר I","SXR",,,"verstopft werden","ausliefern",,,,,,,,,,,,,
1,"SKT[","סכת ","SXT",,,,,,,"sich still halten",,,,,,,,,,
15,"SL/","סַל ","sal","Korb",,,,,,,,,,,,,,,,
1,"SL>/","סִלָּא ","sillāˀ","Silla",,,,,,,,,,,,,,,,
2,"SLD/","סֶלֶד ","seled","Seled",,,,,,,,,,,,,,,,
1,"SLD[","סלד ","SLD",,,,"hüpfen",,,,,,,,,,,,,
74,"SLH","סֶלָה ","selāʰ","sela <musikalische Angabe>",,,,,,,,,,,,,,,,
3,"SLH=[","סלה II","SLH",,,,,"bezahlt werden",,,,,,,,,,,,
2,"SLH[","סלה I","SLH",,"abweisen",,"verwerfen",,,,,,,,,,,,,
1,"SLW>/","סָלוּא I","sālûˀ","Salu",,,,,,,,,,,,,,,,
2,"SLW>=/","סַלּוּא II","sallûˀ","Sallu",,,,,,,,,,,,,,,,
2,"SLWN/","סִלֹּון ","sillôn","Dorn",,,,,,,,,,,,,,,,
1,"SLX/","סַלָּח ","sallāḥ","zu verzeihen bereit",,,,,,,,,,,,,,,,
46,"SLX[","סלח ","SLḤ",,"verzeihen","verziehen werden",,,,,,,,,,,,,,
3,"SLJ/","סַלַּי ","sallay","Sallai",,,,,,,,,,,,,,,,
3,"SLJXH/","סְלִיחָה ","sᵊlîḥāʰ","Verzeihung",,,,,,,,,,,,,,,,
4,"SLKH/","סַלְכָה ","salxāʰ","Salcha",,,,,,,,,,,,,,,,
12,"SLL[","סלל ","SLL",,"aufschütten, anhäufen",,"hochhalten",,"aufschütten, anhäufen",,,,,,,,,,,
11,"SLLH/","סֹלֲלָה ","sōlᵃlāʰ","Sturmwall",,,,,,,,,,,,,,,,
1,"SLM/","סֻלָּם ","sullām","Leiter",,,,,,,,,,,,,,,,
1,"SLSLH/","סַלְסִלָּה ","salsillāʰ","Schoß",,,,,,,,,,,,,,,,
60,"SL</","סֶלַע I","selaʕ","Fels",,,,,,,,,,,,,,,,
3,"SL<=/","סֶלַע II","selaʕ","Sela",,,,,,,,,,,,,,,,
1,"SL<M/","סָלְעָם ","sālʕām","Heuschrecke",,,,,,,,,,,,,,,,
2,"SLP/","סֶלֶף ","selef","Verdrehtheit",,,,,,,,,,,,,,,,
7,"SLP[","סלף ","SLF",,,,"verdrehen; zu Fall bringen",,,,,,,,,,,,,
1,"SLQ[","סלק ","SLQ",,"hinaufsteigen",,,,,,,,,,,,,,,
53,"SLT/","סֹלֶת ","sōlet","feines Mehl",,,,,,,,,,,,,,,,
16,"SM/","סַם ","sam","Wohlgeruch",,,,,,,,,,,,,,,,
1,"SMGR_NBW/","סַמְגַּר נְבוּ ","samgar nᵊvû","Samgar-Nebo",,,,,,,,,,,,,,,,
3,"SMDR/","סְמָדַר ","sᵊmādar","Blüte",,,,,,,,,,,,,,,,
48,"SMK[","סמך ","SMX",,"auflegen; stützen","sich stützen","erfrischen",,,,,,,,,,,,,
1,"SMKJHW/","סְמַכְיָהוּ ","sᵊmaxyāhû","Semachja",,,,,,,,,,,,,,,,
5,"SML/","סֶמֶל ","semel","Götterbild",,,,,,,,,,,,,,,,
2,"SMM[","סמם ","SMM",,,,,,,"färben",,,,,,,,,,
1,"SMN[","סמן ","SMN",,,"<unklar>",,,,,,,,,,,,,,
1,"SMR/","סָמָר ","sāmār","borstig",,,,,,,,,,,,,,,,
2,"SMR[","סמר ","SMR",,"starren",,"sich sträuben",,,,,,,,,,,,,
3,"SN>H/","סְנָאָה ","sᵊnāʔāʰ","Senaa",,,,,,,,,,,,,,,,
10,"SNBLV/","סַנְבַלַּט ","sanvallaṭ","Sanballat",,,,,,,,,,,,,,,,
6,"SNH/","סְנֶה I","sᵊneʰ","Brombeerstrauch",,,,,,,,,,,,,,,,
1,"SNH=/","סֶנֶּה II","senneʰ","Senne",,,,,,,,,,,,,,,,
2,"SNW>H/","סְנוּאָה ","sᵊnûʔāʰ","Senua",,,,,,,,,,,,,,,,
3,"SNWRJM/","סַנְוֵרִים ","sanwērîm","Blendung",,,,,,,,,,,,,,,,
13,"SNXRJB/","סַנְחֵרִיב ","sanḥērîv","Sanherib",,,,,,,,,,,,,,,,
1,"SNSNH/","סַנְסִנָּה I","sansinnāʰ","Dattelrispe",,,,,,,,,,,,,,,,
1,"SNSNH=/","סַנְסַנָּה II","sansannāʰ","Sansanna",,,,,,,,,,,,,,,,
5,"SNPJR/","סְנַפִּיר ","sᵊnappîr","Flosse",,,,,,,,,,,,,,,,
1,"SS/","סָס ","sās","Kleidermotte",,,,,,,,,,,,,,,,
2,"SSMJ/","סִסְמַי ","sismay","Sismai",,,,,,,,,,,,,,,,
12,"S<D[","סעד ","SʕD",,"stützen, stärken",,,,,,,,,,,,,,,
1,"S<H[","סעה ","SʕH",,"verleumden",,,,,,,,,,,,,,,
4,"S<JP/","סָעִיף I","sāʕîf","Kluft",,,,,,,,,,,,,,,,
2,"S<JP=/","סָעִיף II","sāʕîf","Zweig",,,,,,,,,,,,,,,,
1,"S<P/","סֵעֵף ","sēʕēf","verächtlich",,,,,,,,,,,,,,,,
1,"S<P[","סעף ","SʕF",,,,"stutzen",,,,,,,,,,,,,
2,"S<PH/","סְעַפָּה ","sᵊʕappāʰ","Zweig",,,,,,,,,,,,,,,,
1,"S<PJM/","סְעִפִּים ","sᵊʕippîm","Krücken",,,,,,,,,,,,,,,,
8,"S<R/","סַעַר ","saʕar","Windsturm",,,,,,,,,,,,,,,,
7,"S<R[","סער ","SʕR",,"stürmen","bewegt werden","verwehen","verweht werden",,,,,,,,,,,,"verweht werden"
16,"S<RH/","סְעָרָה ","sᵊʕārāʰ","Windsturm",,,,,,,,,,,,,,,,
7,"SP/","סַף I","saf","Becken",,,,,,,,,,,,,,,,
25,"SP=/","סַף II","saf","Schwelle",,,,,,,,,,,,,,,,
1,"SP==/","סַף III","saf","Sippai",,,,,,,,,,,,,,,,
30,"SPD[","ספד ","SFD",,"Klage anstimmen","mit Klage bedacht werden",,,,,,,,,,,,,,
18,"SPH[","ספה ","SFH",,"dahinschwingen; dahinraffen","weggerafft werden",,,,"sammeln",,,,,,,,,,
5,"SPX[","ספח ","SFḤ",,"zugesellen zu","sich anschließen an","vereinigen","sich zusammenfinden","sich zugehörig wissen zu",,,,,,,,,,,
2,"SPXT/","סַפַּחַת ","sappaḥat","Schuppen",,,,,,,,,,,,,,,,
1,"SPJ/","סִפַּי ","sippay","Sippai",,,,,,,,,,,,,,,,
4,"SPJX/","סָפִיחַ I","sāfîₐḥ","was ungesät nachwächst",,,,,,,,,,,,,,,,
1,"SPJX=/","סָפִיחַ II","sāfîₐḥ","Gussregen",,,,,,,,,,,,,,,,
1,"SPJNH/","סְפִינָה ","sᵊfînāʰ","Schiff",,,,,,,,,,,,,,,,
11,"SPJR/","סַפִּיר ","sappîr","Lapislazuli; Saphir <Edelstein>",,,,,,,,,,,,,,,,
2,"SPL/","סֵפֶל ","sēfel","Schale",,,,,,,,,,,,,,,,
1,"SPN/","סִפֻּן ","sippun","Decke",,,,,,,,,,,,,,,,
6,"SPN[","ספן ","SFN",,"decken; täfeln",,,,,,,,,,,,,,,
1,"SPP[","ספף ","SFF",,,,,,"sich an der Schwelle aufhalten",,,,,,,,,,,
7,"SPQ[","ספק ","SFQ",,"schlagen; (in die Hände) klatschen",,,,,,,,,,,,,,,
185,"SPR/","סֵפֶר I","sēfer","Schriftstück, Brief, Buch",,,,,,,,,,,,,,,,
53,"SPR=/","סֹפֵר II","sōfēr","Schreiber, Sekretär",,,,,,,,,,,,,,,,
1,"SPR==/","סְפָר III","sᵊfār","Zählung",,,,,,,,,,,,,,,,
1,"SPR===/","סְפָר IV","sᵊfār","Sefar",,,,,,,,,,,,,,,,
108,"SPR[","ספר ","SFR",,"zählen, aufzählen","gezählt werden","nachzählen; erzählen","erzählt werden",,,,,,,,,,,,
1,"SPRD/","סְפָרַד ","sᵊfārad","Sefarad",,,,,,,,,,,,,,,,
1,"SPRH/","סִפְרָה ","sifrāʰ","Buch",,,,,,,,,,,,,,,,
1,"SPRWJ/","סְפַרְוִי ","sᵊfarwî","Sefarwiter",,,,,,,,,,,,,,,,
6,"SPRWJM=/","סְפַרְוַיִם II","sᵊfarwayim","Sefarwajim",,,,,,,,,,,,,,,,
1,"SPRWT/","סְפֹרֹות ","sᵊfōrôt","Zahlen?",,,,,,,,,,,,,,,,
2,"SPRT/","סֹפֶרֶת ","sōferet","Amt des Schreibers",,,,,,,,,,,,,,,,
22,"SQL[","סקל ","SQL",,"steinigen","gesteinigt werden","mit Steinen werfen; von Steinen reinigen","gesteinigt werden",,,,,,,,,,,,
4,"SR/","סַר ","sar","missmutig",,,,,,,,,,,,,,,,
1,"SRB/","סָרָב ","sārāv","widerspenstig",,,,,,,,,,,,,,,,
1,"SRGWN/","סַרְגֹון ","sargôn","Sargon",,,,,,,,,,,,,,,,
2,"SRD/","סֶרֶד ","sered","Sered",,,,,,,,,,,,,,,,
1,"SRDJ/","סַרְדִּי ","sardî","Serediter",,,,,,,,,,,,,,,,
7,"SRH/","סָרָה I","sārāʰ","Widerspenstigkeit",,,,,,,,,,,,,,,,
1,"SRH=/","סָרָה II","sārāʰ","Aufhören",,,,,,,,,,,,,,,,
1,"SRH==/","סִרָה III","sirāʰ","Sira",,,,,,,,,,,,,,,,
4,"SRWX/","סָרוּחַ ","sārûₐḥ","überhängend; hingeräkelt",,,,,,,,,,,,,,,,
1,"SRX/","סֶרַח ","seraḥ","Überhängende",,,,,,,,,,,,,,,,
1,"SRX=[","סרח II","SRḤ",,,"verdorben sein",,,,,,,,,,,,,,
2,"SRX[","סרח I","SRḤ",,"überhängen, wuchern",,,,,,,,,,,,,,,
2,"SRJWN/","סִרְיֹון ","siryôn","Panzer",,,,,,,,,,,,,,,,
45,"SRJS/","סָרִיס ","sārîs","Hofbeamter, Eunuch",,,,,,,,,,,,,,,,
1,"SRN/","סֶרֶן ","seren","Achse",,,,,,,,,,,,,,,,
21,"SRNJM/","סְרָנִים ","sᵊrānîm","Fürsten (der Philister)",,,,,,,,,,,,,,,,
1,"SR<PH/","סַרְעַפָּה ","sarʕappāʰ","Zweig",,,,,,,,,,,,,,,,
1,"SRP[","סרף ","SRF",,,,"verbrennen",,,,,,,,,,,,,
1,"SRPD/","סִרְפַּד ","sirpad","Brennnessel?",,,,,,,,,,,,,,,,
17,"SRR[","סרר ","SRR",,"störrisch sein",,,,,,,,,,,,,,,
1,"STW/","סְתָו ","sᵊtāw","Winter",,,,,,,,,,,,,,,,
1,"STWR/","סְתוּר ","sᵊtûr","Setur",,,,,,,,,,,,,,,,
13,"STM[","סתם ","STM",,"verstopfen, geheim halten","verstopft werden","verstopfen",,,,,,,,,,,,,
35,"STR/","סֵתֶר ","sēter","Versteck; Geheimnis",,,,,,,,,,,,,,,,
81,"STR[","סתר ","STR",,,"sich verbergen, verborgen sein","verbergen","geheim gehalten sein","sich verborgen halten","verbergen",,,,,,,,,,
1,"STRH/","סִתְרָה ","sitrāʰ","Versteck",,,,,,,,,,,,,,,,
1,"STRJ/","סִתְרִי ","sitrî","Sitri",,,,,,,,,,,,,,,,
30,"<B/","עָב I","ʕāv","Wolke, Gewölk",,,,,,,,,,,,,,,,
3,"<B=/","עָב II","ʕāv","<bautechnisch>",,,,,,,,,,,,,,,,
1,"<B==/","עָב III","ʕāv","Dickicht",,,,,,,,,,,,,,,,
800,"<BD/","עֶבֶד I","ʕeved","Sklave, Knecht",,,,,,,,,,,,,,,,
1,"<BD=/","עֲבָד II","ʕᵃvād","Tat",,,,,,,,,,,,,,,,
6,"<BD==/","עֶבֶד III","ʕeved","Ebed",,,,,,,,,,,,,,,,
288,"<BD[","עבד ","ʕVD",,"arbeiten, bearbeiten, dienen","bearbeitet, bebaut werden",,"es wird gearbeitet mit",,"arbeiten lassen, dienen lassen","sich zu jemandes Kult bringen lassen",,,,,,,,,
20,"<BD_>DWM/","עֹבֵד אֱדֹום ","ʕōvēd ʔᵉdôm","Obed-Edom",,,,,,,,,,,,,,,,
6,"<BD_MLK/","עֶבֶד מֶלֶךְ ","ʕeved melex","Ebed-Melech",,,,,,,,,,,,,,,,
1,"<BD_NGW/","עֲבֵד נְגֹו ","ʕᵃvēd nᵊgô","Abed-Nego",,,,,,,,,,,,,,,,
2,"<BD>/","עַבְדָּא ","ʕavdāˀ","Abda",,,,,,,,,,,,,,,,
1,"<BD>L/","עַבְדְּאֵל ","ʕavdᵊʔēl","Abdeël",,,,,,,,,,,,,,,,
145,"<BDH/","עֲבֹדָה I","ʕᵃvōdāʰ","Arbeit, Dienst",,,,,,,,,,,,,,,,
2,"<BDH=/","עֲבֻדָּה II","ʕᵃvuddāʰ","Sklaven <Kollektiv>",,,,,,,,,,,,,,,,
6,"<BDWN/","עַבְדֹּון I","ʕavdôn","Abdon",,,,,,,,,,,,,,,,
2,"<BDWN=/","עַבְדֹּון II","ʕavdôn","Abdon",,,,,,,,,,,,,,,,
3,"<BDJ/","עַבְדִּי ","ʕavdî","Abdi",,,,,,,,,,,,,,,,
1,"<BDJ>L/","עַבְדִּיאֵל ","ʕavdîʔēl","Abdiël",,,,,,,,,,,,,,,,
11,"<BDJH/","עֹבַדְיָה ","ʕōvadyāʰ","Obadja",,,,,,,,,,,,,,,,
9,"<BDJHW/","עֹבַדְיָהוּ ","ʕōvadyāhû","Obadja",,,,,,,,,,,,,,,,
3,"<BDT/","עַבְדֻת ","ʕavdut","Knechtschaft",,,,,,,,,,,,,,,,
3,"<BH[","עבה ","ʕVH",,"dick sein",,,,,,,,,,,,,,,
4,"<BWV/","עֲבֹוט ","ʕᵃvôṭ","Pfand",,,,,,,,,,,,,,,,
49,"<BWR/","עֲבוּר I","ʕᵃvûr","wegen, um ... willen; damit",,,,,,,,,,,,,,,,
2,"<BWR=/","עֲבוּר II","ʕᵃvûr","Ertrag",,,,,,,,,,,,,,,,
4,"<BWT/","עָבֹות I","ʕāvôt","ästig",,,,,,,,,,,,,,,,
5,"<BWT=/","עֲבֹות II","ʕᵃvôt","Ast",,,,,,,,,,,,,,,,
1,"<BV=[","עבט II","ʕVṬ",,,,"verlassen",,,,,,,,,,,,,
5,"<BV[","עבט I","ʕVṬ",,"entlehnen; ein Pfand nehmen",,,,,"gegen ein Pfand ausleihen",,,,,,,,,,
1,"<BVJV/","עַבְטִיט ","ʕavṭîṭ","Pfandschuld",,,,,,,,,,,,,,,,
5,"<BJ/","עֲבִי ","ʕᵃvî","Dicke",,,,,,,,,,,,,,,,
90,"<BR/","עֵבֶר I","ʕēver","gegenüberliegende Seite; jenseits",,,,,,,,,,,,,,,,
15,"<BR=/","עֵבֶר II","ʕēver","Eber",,,,,,,,,,,,,,,,
8,"<BR=[","עבר II","ʕVR",,,,,,"zürnen",,,,,,,,,,,
548,"<BR[","עבר I","ʕVR",,"vorbeigehen, durchziehen, überschreiten; übertreten","überschritten werden","bespringen; überziehen?",,,"vorbeigehen, durchziehen lassen; darbringen; wegnehmen",,,,,,,,,,
1,"<BRH/","עֲבָרָה I","ʕᵃvārāʰ","Furt",,,,,,,,,,,,,,,,
34,"<BRH=/","עֶבְרָה II","ʕevrāʰ","Aufwallung; Wut",,,,,,,,,,,,,,,,
34,"<BRJ/","עִבְרִי I","ʕivrî","Hebräer",,,,,,,,,,,,,,,,
1,"<BRJ=/","עִבְרִי II","ʕivrî","Ibri",,,,,,,,,,,,,,,,
5,"<BRJM/","עֲבָרִים ","ʕᵃvārîm","Abarim",,,,,,,,,,,,,,,,
1,"<BRN/","עֶבְרֹן ","ʕevrōn","Abdon",,,,,,,,,,,,,,,,
2,"<BRNH/","עַבְרֹנָה ","ʕavrōnāʰ","Abrona",,,,,,,,,,,,,,,,
1,"<BC[","עבשׁ ","ʕVŠ",,"eintrocknen",,,,,,,,,,,,,,,
19,"<BT/","עֲבֹת ","ʕᵃvōt","Strick, Schnur",,,,,,,,,,,,,,,,
1,"<BT[","עבת ","ʕVT",,,,"verdrehen?",,,,,,,,,,,,,
7,"<GB[","עגב ","ʕGV",,"Verlangen haben",,,,,,,,,,,,,,,
2,"<GBH/","עֲגָבָה ","ʕᵃgāvāʰ","Verlangen",,,,,,,,,,,,,,,,
1,"<GBJM/","עֲגָבִים ","ʕᵃgāvîm","Verlangen",,,,,,,,,,,,,,,,
7,"<GH/","עֻגָה ","ʕugāʰ","Brotfladen",,,,,,,,,,,,,,,,
2,"<GWR/","עָגוּר ","ʕāgûr","<Vogel>",,,,,,,,,,,,,,,,
2,"<GJL/","עָגִיל ","ʕāgîl","Ohrring",,,,,,,,,,,,,,,,
35,"<GL/","עֵגֶל I","ʕēgel","Jungstier",,,,,,,,,,,,,,,,
6,"<GL=/","עָגֹל II","ʕāgōl","rund",,,,,,,,,,,,,,,,
12,"<GLH/","עֶגְלָה I","ʕeglāʰ","Jungkuh",,,,,,,,,,,,,,,,
25,"<GLH=/","עֲגָלָה II","ʕᵃgālāʰ","Wagen, Karren",,,,,,,,,,,,,,,,
2,"<GLH==/","עֶגְלָה III","ʕeglāʰ","Egla",,,,,,,,,,,,,,,,
8,"<GLWN/","עֶגְלֹון I","ʕeglôn","Eglon",,,,,,,,,,,,,,,,
5,"<GLWN=/","עֶגְלֹון II","ʕeglôn","Eglon",,,,,,,,,,,,,,,,
2,"<GLT_CLCJH/","עֶגְלַת שְׁלִשִׁיָּה ","ʕeglat šᵊlišiyyāʰ","Eglat-Schelischija",,,,,,,,,,,,,,,,
1,"<GM[","עגם ","ʕGM",,"betrübt sein um",,,,,,,,,,,,,,,
1,"<GN[","עגן ","ʕGN",,,"sich entziehen",,,,,,,,,,,,,,
1263,"<D","עַד ","ʕad","bis, bis zu; während",,,,,,,,,,,,,,,,
47,"<D/","עַד I","ʕad","Zukunft, Ewigkeit; immer",,,,,,,,,,,,,,,,
69,"<D=/","עֵד II","ʕēd","Zeuge; Zeugnis",,,,,,,,,,,,,,,,
3,"<D==/","עַד III","ʕad","Beute",,,,,,,,,,,,,,,,
3,"<DD/","עֹדֵד ","ʕōdēd","Oded",,,,,,,,,,,,,,,,
149,"<DH/","עֵדָה I","ʕēdāʰ","Versammlung, Gemeinde",,,,,,,,,,,,,,,,
4,"<DH=/","עֵדָה II","ʕēdāʰ","Zeugin; Zeugnis",,,,,,,,,,,,,,,,
1,"<DH==/","עִדָּה III","ʕiddāʰ","Menstruation",,,,,,,,,,,,,,,,
8,"<DH===/","עָדָה IV","ʕādāʰ","Ada",,,,,,,,,,,,,,,,
2,"<DH=[","עדה II","ʕDH",,"schreiten",,,,,"abstreifen",,,,,,,,,,
8,"<DH[","עדה I","ʕDH",,"sich schmücken mit; schmücken mit",,,,,,,,,,,,,,,
4,"<DW/","עִדֹּו ","ʕiddô","Iddo",,,,,,,,,,,,,,,,
4,"<DW>/","עִדֹּוא ","ʕiddôʔ","Iddo",,,,,,,,,,,,,,,,
83,"<DWT/","עֵדוּת ","ʕēdût","Zeugnis, Mahnzeichen, Gesetz",,,,,,,,,,,,,,,,
13,"<DJ/","עֲדִי ","ʕᵃdî","Schmuck",,,,,,,,,,,,,,,,
3,"<DJ>L/","עֲדִיאֵל ","ʕᵃdîʔēl","Adiël",,,,,,,,,,,,,,,,
8,"<DJH/","עֲדָיָה ","ʕᵃdāyāʰ","Adaja",,,,,,,,,,,,,,,,
1,"<DJHW/","עֲדָיָהוּ ","ʕᵃdāyāhû","Adaja",,,,,,,,,,,,,,,,
1,"<DJN/","עָדִין I","ʕādîn","wollüstig",,,,,,,,,,,,,,,,
4,"<DJN=/","עָדִין II","ʕādîn","Adin",,,,,,,,,,,,,,,,
1,"<DJN>/","עֲדִינָא ","ʕᵃdînāˀ","Adina",,,,,,,,,,,,,,,,
1,"<DJNW/","עֲדִינֹו ","ʕᵃdînô","Adino",,,,,,,,,,,,,,,,
1,"<DJTJM/","עֲדִיתַיִם ","ʕᵃdîtayim","Aditajim",,,,,,,,,,,,,,,,
1,"<DLJ/","עַדְלָי ","ʕadlāʸ","Adlai",,,,,,,,,,,,,,,,
8,"<DLM/","עֲדֻלָּם ","ʕᵃdullām","Adullam",,,,,,,,,,,,,,,,
3,"<DLMJ/","עֲדֻלָּמִי ","ʕᵃdullāmî","Adullamiter",,,,,,,,,,,,,,,,
1,"<DN","עֲדֶן ","ʕᵃden","bisher; noch",,,,,,,,,,,,,,,,
3,"<DN/","עֵדֶן I","ʕēden","Wonne; Schmuckstück",,,,,,,,,,,,,,,,
14,"<DN=/","עֵדֶן II","ʕēden","Eden",,,,,,,,,,,,,,,,
2,"<DN==/","עֵדֶן III","ʕēden","Eden",,,,,,,,,,,,,,,,
3,"<DN===/","עֶדֶן IV","ʕeden","Eden",,,,,,,,,,,,,,,,
1,"<DN[","עדן ","ʕDN",,,,,,"Wohlleben führen",,,,,,,,,,,
2,"<DN>/","עַדְנָא ","ʕadnāˀ","Adna",,,,,,,,,,,,,,,,
1,"<DNH","עֲדֶנָה ","ʕᵃdenāʰ","bisher; noch",,,,,,,,,,,,,,,,
1,"<DNH/","עֶדְנָה I","ʕednāʰ","Liebeslust",,,,,,,,,,,,,,,,
1,"<DNH=/","עַדְנָה II","ʕadnāʰ","Adna",,,,,,,,,,,,,,,,
1,"<DNX/","עַדְנַח ","ʕadnaḥ","Adnach",,,,,,,,,,,,,,,,
1,"<D<DH/","עַדְעָדָה ","ʕadʕādāʰ","Adada",,,,,,,,,,,,,,,,
9,"<DP[","עדף ","ʕDF",,"überschüssig sein",,,,,"Überschuss haben",,,,,,,,,,
38,"<DR/","עֵדֶר I","ʕēder","Herde",,,,,,,,,,,,,,,,
1,"<DR=/","עֵדֶר II","ʕēder","Eder",,,,,,,,,,,,,,,,
2,"<DR==/","עֵדֶר III","ʕēder","Eder",,,,,,,,,,,,,,,,
1,"<DR===/","עֶדֶר IV","ʕeder","Eder",,,,,,,,,,,,,,,,
2,"<DR==[","עדר III","ʕDR",,"sich scharen",,,,,,,,,,,,,,,
2,"<DR=[","עדר II","ʕDR",,,"gejätet werden",,,,,,,,,,,,,,
7,"<DR[","עדר I","ʕDR",,,"fehlen","fehlen lassen",,,,,,,,,,,,,
2,"<DRJ>L/","עַדְרִיאֵל ","ʕadrîʔēl","Adriël",,,,,,,,,,,,,,,,
4,"<DCH/","עֲדָשָׁה ","ʕᵃdāšāʰ","Linse",,,,,,,,,,,,,,,,
1,"<W>/","עַוָּא ","ʕawwāˀ","Awa",,,,,,,,,,,,,,,,
1,"<WB[","עוב ","ʕWV",,,,,,,"umwölken",,,,,,,,,,
10,"<WBD/","עֹובֵד ","ʕôvēd","Obed",,,,,,,,,,,,,,,,
1,"<WBL/","עֹובָל ","ʕôvāl","Obal",,,,,,,,,,,,,,,,
22,"<WG/","עֹוג ","ʕôg","Og",,,,,,,,,,,,,,,,
1,"<WG[","עוג ","ʕWG",,"backen",,,,,,,,,,,,,,,
4,"<WGB/","עוּגָב ","ʕûgāv","Flöte",,,,,,,,,,,,,,,,
490,"<WD/","עֹוד ","ʕôd","Dauer; noch, nochmals, außerdem",,,,,,,,,,,,,,,,
44,"<WD[","עוד ","ʕWD",,,,"umgeben",,"umgeben","Zeuge sein; als Zeuge anrufen","gewarnt werden",,,,,,,,,
3,"<WH/","עַוָּה I","ʕawwāʰ","Trümmer",,,,,,,,,,,,,,,,
3,"<WH=/","עַוָּה II","ʕawwāʰ","Awa",,,,,,,,,,,,,,,,
17,"<WH[","עוה ","ʕWH",,"sich vergehen","verstört, verdreht sein","verstören, verdrehen",,,"sich vergehen; verdrehen",,,,,,,,,,
6,"<WZ[","עוז ","ʕWZ",,"Zuflucht nehmen",,,,,"in Sicherheit bringen",,,,,,,,,,
3,"<WJL/","עֲוִיל ","ʕᵃwîl","Knabe",,,,,,,,,,,,,,,,
4,"<WJM/","עַוִּים ","ʕawwîm","Awiter; Awim",,,,,,,,,,,,,,,,
2,"<WJT/","עֲוִית ","ʕᵃwît","Awit",,,,,,,,,,,,,,,,
2,"<WL/","עוּל I","ʕûl","Säugling",,,,,,,,,,,,,,,,
